Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
7586,CAES,0.0,620.7318072795247,73200.904742652
7586,PHS,0.0,0.0,23510.0515648055
7586,H2,0.0,0.0,108.88859468445877
7587,Li-Ion,0.0,-0.0,65079.13734559686
7587,CAES,0.0,726.8295214297866,72412.5474384526
7587,PHS,0.0,0.0,23510.0515648055
7587,H2,0.0,0.0,108.88859468445877
7588,Li-Ion,0.0,0.0,65079.13734559686
7588,CAES,0.0,0.0,72412.5474384526
7588,PHS,0.0,777.2527812899848,22667.0025563752
7588,H2,0.0,0.0,108.88859468445877
7589,Li-Ion,0.0,-0.0,65079.13734559686
7589,CAES,0.0,770.22810894746,71577.11775695875
7589,PHS,0.0,0.0,22667.0025563752
7589,H2,0.0,0.0,108.88859468445877
7590,Li-Ion,0.0,-0.0,65079.13734559686
7590,CAES,0.0,0.0,71577.11775695875
7590,PHS,0.0,605.8521392232801,22009.863646714606
7590,H2,0.0,0.0,108.88859468445877
7591,Li-Ion,0.0,-0.0,65079.13734559686
7591,CAES,0.0,0.0,71577.11775695875
7591,PHS,0.0,538.2251369232049,21426.07651990331
7591,H2,0.0,0.0,108.88859468445877
7592,Li-Ion,0.0,-0.0,65079.13734559686
7592,CAES,0.0,0.0,71577.11775695875
7592,PHS,0.0,406.6793588944329,20984.970822351475
7592,H2,0.0,0.0,108.88859468445877
7593,Li-Ion,0.0,-0.0,65079.13734559686
7593,CAES,0.0,0.0,71577.11775695875
7593,PHS,0.0,931.7255610394498,19974.372559763317
7593,H2,0.0,0.0,108.88859468445877
7594,Li-Ion,0.0,-0.0,65079.13734559686
7594,CAES,0.0,0.0,71577.11775695875
7594,PHS,0.0,1236.117840570585,18633.61451439939
7594,H2,0.0,0.0,108.88859468445877
7595,Li-Ion,0.0,-0.0,65079.13734559686
7595,CAES,0.0,1273.4673529280212,70195.8484775198
7595,PHS,0.0,0.0,18633.61451439939
7595,H2,0.0,0.0,108.88859468445877
7596,Li-Ion,0.0,-0.0,65079.13734559686
7596,CAES,0.0,0.0,70195.8484775198
7596,PHS,0.0,1339.4160494437688,17180.813830321928
7596,H2,0.0,0.0,108.88859468445877
7597,Li-Ion,0.0,-0.0,65079.13734559686
7597,CAES,0.0,0.0,70195.8484775198
7597,PHS,0.0,1089.8449694046574,15998.710989500369
7597,H2,0.0,0.0,108.88859468445877
7598,Li-Ion,0.0,0.0,65079.13734559686
7598,CAES,0.0,0.0,70195.8484775198
7598,PHS,0.0,1109.4966741146234,14795.29288218056
7598,H2,0.0,0.0,108.88859468445877
7599,Li-Ion,0.0,0.0,65079.13734559686
7599,CAES,0.0,0.0,70195.8484775198
7599,PHS,0.0,1145.3955984428824,13552.936924412119
7599,H2,0.0,0.0,108.88859468445877
7600,Li-Ion,0.0,0.0,65079.13734559686
7600,CAES,0.0,0.0,70195.8484775198
7600,PHS,0.0,1081.2454388121002,12380.161584132906
7600,H2,0.0,0.0,108.88859468445877
7601,Li-Ion,0.0,0.0,65079.13734559686
7601,CAES,0.0,0.0,70195.8484775198
7601,PHS,0.0,301.0235120893428,12053.655742674302
7601,H2,0.0,0.0,108.88859468445877
7602,Li-Ion,0.0,0.0,65079.13734559686
7602,CAES,0.0,0.0,70195.8484775198
7602,PHS,0.0,400.4786713027511,11619.275635112737
7602,H2,0.0,0.0,108.88859468445877
7603,Li-Ion,0.0,0.0,65079.13734559686
7603,CAES,0.0,817.364515451132,69309.2921848121
7603,PHS,0.0,0.0,11619.275635112737
7603,H2,0.0,0.0,108.88859468445877
7604,Li-Ion,0.0,0.0,65079.13734559686
7604,CAES,0.0,0.0,69309.2921848121
7604,PHS,0.0,963.9682410448152,10573.705275850254
7604,H2,0.0,0.0,108.88859468445877
7605,Li-Ion,0.0,0.0,65079.13734559686
7605,CAES,0.0,0.0,69309.2921848121
7605,PHS,0.0,910.6940670088734,9585.91887140541
7605,H2,0.0,0.0,108.88859468445877
7606,Li-Ion,0.0,0.0,65079.13734559686
7606,CAES,0.0,0.0,69309.2921848121
7606,PHS,0.0,1025.5484997348817,8473.555343591792
7606,H2,0.0,0.0,108.88859468445877
7607,Li-Ion,0.0,-0.0,65079.13734559686
7607,CAES,0.0,0.0,69309.2921848121
7607,PHS,0.0,774.2829956468756,7633.727519957405
7607,H2,0.0,0.0,108.88859468445877
7608,Li-Ion,0.0,-0.0,65079.13734559686
7608,CAES,0.0,0.0,69309.2921848121
7608,PHS,0.0,1358.2079078256497,6160.544203669719
7608,H2,0.0,0.0,108.88859468445877
7609,Li-Ion,0.0,-0.0,65079.13734559686
7609,CAES,0.0,0.0,69309.2921848121
7609,PHS,0.0,1319.4779800559652,4729.3693921938375
7609,H2,0.0,0.0,108.88859468445877
7610,Li-Ion,0.0,-0.0,65079.13734559686
7610,CAES,0.0,0.0,69309.2921848121
7610,PHS,0.0,1002.3424406524515,3642.17636948481
7610,H2,0.0,0.0,108.88859468445877
7611,Li-Ion,0.0,-0.0,65079.13734559686
7611,CAES,0.0,0.0,69309.2921848121
7611,PHS,0.0,916.7413199425114,2647.8307983027694
7611,H2,0.0,0.0,108.88859468445877
7612,Li-Ion,0.0,-0.0,65079.13734559686
7612,CAES,0.0,776.6570291489311,68466.88936030533
7612,PHS,0.0,0.0,2647.8307983027694
7612,H2,0.0,0.0,108.88859468445877
7613,Li-Ion,0.0,-0.0,65079.13734559686
7613,CAES,0.0,0.0,68466.88936030533
7613,PHS,0.0,889.2284724459223,1683.3271001373782
7613,H2,0.0,0.0,108.88859468445877
7614,Li-Ion,0.0,-0.0,65079.13734559686
7614,CAES,0.0,0.0,68466.88936030533
7614,PHS,0.0,1015.1046923191934,582.2914719440346
7614,H2,0.0,0.0,108.88859468445877
7615,Li-Ion,0.0,-0.0,65079.13734559686
7615,CAES,0.0,639.4524460089544,67773.30580097542
7615,PHS,0.0,0.0,582.2914719440346
7615,H2,0.0,0.0,108.88859468445877
7616,Li-Ion,0.0,-0.0,65079.13734559686
7616,CAES,0.0,512.9072526269922,67216.979775321
7616,PHS,0.0,0.0,582.2914719440346
7616,H2,0.0,0.0,108.88859468445877
7617,Li-Ion,0.0,-0.0,65079.13734559686
7617,CAES,0.0,865.8800974803836,66277.80094550858
7617,PHS,0.0,0.0,582.2914719440346
7617,H2,0.0,0.0,108.88859468445877
7618,Li-Ion,0.0,-0.0,65079.13734559686
7618,CAES,0.0,1242.7441659285032,64929.85564117692
7618,PHS,0.0,0.0,582.2914719440346
7618,H2,0.0,0.0,108.88859468445877
7619,Li-Ion,0.0,0.0,65079.13734559686
7619,CAES,0.0,1070.3336948852275,63768.91574892599
7619,PHS,0.0,0.0,582.2914719440346
7619,H2,0.0,0.0,108.88859468445877
7620,Li-Ion,0.0,-0.0,65079.13734559686
7620,CAES,0.0,507.0138046003939,63218.98206516428
7620,PHS,0.0,0.0,582.2914719440346
7620,H2,0.0,0.0,108.88859468445877
7621,Li-Ion,0.0,-0.0,65079.13734559686
7621,CAES,0.0,592.8479317349426,62575.94819892376
7621,PHS,0.0,0.0,582.2914719440346
7621,H2,0.0,0.0,108.88859468445877
7622,Li-Ion,0.0,0.0,65079.13734559686
7622,CAES,0.0,0.0,62575.94819892376
7622,PHS,0.0,0.0,582.2914719440346
7622,H2,0.0,0.0,108.88859468445877
7623,Li-Ion,0.0,-0.0,65079.13734559686
7623,CAES,0.0,254.55543746450857,62299.84406097674
7623,PHS,0.0,0.0,582.2914719440346
7623,H2,0.0,0.0,108.88859468445877
7624,Li-Ion,0.0,-0.0,65079.13734559686
7624,CAES,0.0,374.4576439267407,61893.68772032313
7624,PHS,0.0,0.0,582.2914719440346
7624,H2,0.0,0.0,108.88859468445877
7625,Li-Ion,0.0,0.0,65079.13734559686
7625,CAES,0.0,0.0,61893.68772032313
7625,PHS,0.0,0.0,582.2914719440346
7625,H2,0.0,0.0,108.88859468445877
7626,Li-Ion,0.0,0.0,65079.13734559686
7626,CAES,0.0,99.62483591151747,61785.62941400116
7626,PHS,0.0,0.0,582.2914719440346
7626,H2,0.0,0.0,108.88859468445877
7627,Li-Ion,0.0,-0.0,65079.13734559686
7627,CAES,0.0,718.0160021318133,61006.831713683285
7627,PHS,0.0,0.0,582.2914719440346
7627,H2,0.0,0.0,108.88859468445877
7628,Li-Ion,0.0,-0.0,65079.13734559686
7628,CAES,0.0,562.7703049590297,60396.42161417575
7628,PHS,0.0,0.0,582.2914719440346
7628,H2,0.0,0.0,108.88859468445877
7629,Li-Ion,0.0,-0.0,65079.13734559686
7629,CAES,0.0,684.732667354313,59653.72475911295
7629,PHS,0.0,0.0,582.2914719440346
7629,H2,0.0,0.0,108.88859468445877
7630,Li-Ion,0.0,-0.0,65079.13734559686
7630,CAES,0.0,901.9710152795373,58675.39983269421
7630,PHS,0.0,0.0,582.2914719440346
7630,H2,0.0,0.0,108.88859468445877
7631,Li-Ion,0.0,-0.0,65079.13734559686
7631,CAES,0.0,933.2655706012033,57663.131195209666
7631,PHS,0.0,0.0,582.2914719440346
7631,H2,0.0,0.0,108.88859468445877
7632,Li-Ion,0.0,0.0,65079.13734559686
7632,CAES,0.0,1152.489014169599,56413.08134783575
7632,PHS,0.0,0.0,582.2914719440346
7632,H2,0.0,0.0,108.88859468445877
7633,Li-Ion,0.0,0.0,65079.13734559686
7633,CAES,0.0,1222.8317307788318,55086.734111870595
7633,PHS,0.0,0.0,582.2914719440346
7633,H2,0.0,0.0,108.88859468445877
7634,Li-Ion,0.0,0.0,65079.13734559686
7634,CAES,0.0,1274.5631880368724,53704.27623237237
7634,PHS,0.0,0.0,582.2914719440346
7634,H2,0.0,0.0,108.88859468445877
7635,Li-Ion,0.0,0.0,65079.13734559686
7635,CAES,0.0,1476.1617295587512,52103.15403333458
7635,PHS,0.0,0.0,582.2914719440346
7635,H2,0.0,0.0,108.88859468445877
7636,Li-Ion,0.0,0.0,65079.13734559686
7636,CAES,0.0,1470.811382499099,50507.83510048247
7636,PHS,0.0,0.0,582.2914719440346
7636,H2,0.0,0.0,108.88859468445877
7637,Li-Ion,0.0,-0.0,65079.13734559686
7637,CAES,0.0,1291.4663038521385,49107.043217722414
7637,PHS,0.0,0.0,582.2914719440346
7637,H2,0.0,0.0,108.88859468445877
7638,Li-Ion,0.0,0.0,65079.13734559686
7638,CAES,0.0,1188.2373389208738,47818.21886807578
7638,PHS,0.0,0.0,582.2914719440346
7638,H2,0.0,0.0,108.88859468445877
7639,Li-Ion,0.0,0.0,65079.13734559686
7639,CAES,0.0,637.0369667280447,47127.25526387717
7639,PHS,0.0,0.0,582.2914719440346
7639,H2,0.0,0.0,108.88859468445877
7640,Li-Ion,0.0,-0.0,65079.13734559686
7640,CAES,0.0,774.421343315397,46287.27738112743
7640,PHS,0.0,0.0,582.2914719440346
7640,H2,0.0,0.0,108.88859468445877
7641,Li-Ion,0.0,-0.0,65079.13734559686
7641,CAES,0.0,1364.9866265111289,44806.74151210042
7641,PHS,0.0,0.0,582.2914719440346
7641,H2,0.0,0.0,108.88859468445877
7642,Li-Ion,0.0,-0.0,65079.13734559686
7642,CAES,0.0,1671.2652844059266,42993.9997956874
7642,PHS,0.0,0.0,582.2914719440346
7642,H2,0.0,0.0,108.88859468445877
7643,Li-Ion,0.0,0.0,65079.13734559686
7643,CAES,0.0,1666.4419388730907,41186.48973204766
7643,PHS,0.0,0.0,582.2914719440346
7643,H2,0.0,0.0,108.88859468445877
7644,Li-Ion,0.0,0.0,65079.13734559686
7644,CAES,0.0,1299.594590274087,39776.881484813624
7644,PHS,0.0,0.0,582.2914719440346
7644,H2,0.0,0.0,108.88859468445877
7645,Li-Ion,0.0,0.0,65079.13734559686
7645,CAES,0.0,1110.5402797965005,38572.33142820206
7645,PHS,0.0,0.0,582.2914719440346
7645,H2,0.0,0.0,108.88859468445877
7646,Li-Ion,0.0,-0.0,65079.13734559686
7646,CAES,0.0,1299.4214693803988,37162.910956941654
7646,PHS,0.0,0.0,582.2914719440346
7646,H2,0.0,0.0,108.88859468445877
7647,Li-Ion,0.0,-0.0,65079.13734559686
7647,CAES,0.0,1187.3772770935025,35875.01947532484
7647,PHS,0.0,0.0,582.2914719440346
7647,H2,0.0,0.0,108.88859468445877
7648,Li-Ion,0.0,-0.0,65079.13734559686
7648,CAES,0.0,1218.2279529906918,34553.66573747607
7648,PHS,0.0,0.0,582.2914719440346
7648,H2,0.0,0.0,108.88859468445877
7649,Li-Ion,0.0,-0.0,65079.13734559686
7649,CAES,0.0,698.9834114031564,33795.5117802594
7649,PHS,0.0,0.0,582.2914719440346
7649,H2,0.0,0.0,108.88859468445877
7650,Li-Ion,0.0,-0.0,65079.13734559686
7650,CAES,0.0,932.3365047340467,32784.25085619439
7650,PHS,0.0,0.0,582.2914719440346
7650,H2,0.0,0.0,108.88859468445877
7651,Li-Ion,0.0,-0.0,65079.13734559686
7651,CAES,0.0,971.9074195445239,31730.069248798678
7651,PHS,0.0,0.0,582.2914719440346
7651,H2,0.0,0.0,108.88859468445877
7652,Li-Ion,0.0,-0.0,65079.13734559686
7652,CAES,0.0,1254.3570413513237,30369.52801255669
7652,PHS,0.0,0.0,582.2914719440346
7652,H2,0.0,0.0,108.88859468445877
7653,Li-Ion,0.0,-0.0,65079.13734559686
7653,CAES,0.0,952.2903423627779,29336.62411283148
7653,PHS,0.0,0.0,582.2914719440346
7653,H2,0.0,0.0,108.88859468445877
7654,Li-Ion,0.0,-0.0,65079.13734559686
7654,CAES,0.0,710.0702603356158,28566.44477954139
7654,PHS,0.0,0.0,582.2914719440346
7654,H2,0.0,0.0,108.88859468445877
7655,Li-Ion,0.0,-0.0,65079.13734559686
7655,CAES,0.0,215.31933842983472,28332.89816622742
7655,PHS,0.0,0.0,582.2914719440346
7655,H2,0.0,0.0,108.88859468445877
7656,Li-Ion,0.0,-0.0,65079.13734559686
7656,CAES,0.0,369.88231515359394,27931.70446640095
7656,PHS,0.0,0.0,582.2914719440346
7656,H2,0.0,0.0,108.88859468445877
7657,Li-Ion,0.0,0.0,65079.13734559686
7657,CAES,0.0,42.801727506713405,27885.279474683648
7657,PHS,0.0,0.0,582.2914719440346
7657,H2,0.0,0.0,108.88859468445877
7658,Li-Ion,0.0,0.0,65079.13734559686
7658,CAES,0.0,0.0,27885.279474683648
7658,PHS,0.0,0.0,582.2914719440346
7658,H2,0.0,0.0,108.88859468445877
7659,Li-Ion,0.0,-0.0,65079.13734559686
7659,CAES,0.0,57.53390849855805,27822.875189130205
7659,PHS,0.0,0.0,582.2914719440346
7659,H2,0.0,0.0,108.88859468445877
7660,Li-Ion,0.0,0.0,65079.13734559686
7660,CAES,0.0,0.0,27822.875189130205
7660,PHS,0.0,0.0,582.2914719440346
7660,H2,0.0,0.0,108.88859468445877
7661,Li-Ion,0.0,0.0,65079.13734559686
7661,CAES,0.0,0.0,27822.875189130205
7661,PHS,0.0,0.0,582.2914719440346
7661,H2,0.0,0.0,108.88859468445877
7662,Li-Ion,0.0,0.0,65079.13734559686
7662,CAES,0.0,0.0,27822.875189130205
7662,PHS,0.0,0.0,582.2914719440346
7662,H2,0.0,0.0,108.88859468445877
7663,Li-Ion,0.0,0.0,65079.13734559686
7663,CAES,0.0,0.0,27822.875189130205
7663,PHS,0.0,0.0,582.2914719440346
7663,H2,0.0,0.0,108.88859468445877
7664,Li-Ion,0.0,0.0,65079.13734559686
7664,CAES,0.0,0.0,27822.875189130205
7664,PHS,0.0,0.0,582.2914719440346
7664,H2,0.0,0.0,108.88859468445877
7665,Li-Ion,0.0,-0.0,65079.13734559686
7665,CAES,0.0,47.95441453462894,27770.861323633093
7665,PHS,0.0,0.0,582.2914719440346
7665,H2,0.0,0.0,108.88859468445877
7666,Li-Ion,0.0,0.0,65079.13734559686
7666,CAES,0.0,0.0,27770.861323633093
7666,PHS,0.0,0.0,582.2914719440346
7666,H2,0.0,0.0,108.88859468445877
7667,Li-Ion,0.0,0.0,65079.13734559686
7667,CAES,0.0,0.0,27770.861323633093
7667,PHS,0.0,0.0,582.2914719440346
7667,H2,0.0,0.0,108.88859468445877
7668,Li-Ion,0.0,0.0,65079.13734559686
7668,CAES,0.0,0.0,27770.861323633093
7668,PHS,0.0,0.0,582.2914719440346
7668,H2,0.0,0.0,108.88859468445877
7669,Li-Ion,0.0,0.0,65079.13734559686
7669,CAES,0.0,0.0,27770.861323633093
7669,PHS,0.0,0.0,582.2914719440346
7669,H2,0.0,0.0,108.88859468445877
7670,Li-Ion,0.0,-0.0,65079.13734559686
7670,CAES,0.0,124.14158684147806,27636.210867293812
7670,PHS,0.0,0.0,582.2914719440346
7670,H2,0.0,0.0,108.88859468445877
7671,Li-Ion,0.0,0.0,65079.13734559686
7671,CAES,0.0,0.0,27636.210867293812
7671,PHS,0.0,0.0,582.2914719440346
7671,H2,0.0,0.0,108.88859468445877
7672,Li-Ion,0.0,0.0,65079.13734559686
7672,CAES,0.0,0.0,27636.210867293812
7672,PHS,0.0,0.0,582.2914719440346
7672,H2,0.0,0.0,108.88859468445877
7673,Li-Ion,0.0,0.0,65079.13734559686
7673,CAES,0.0,0.0,27636.210867293812
7673,PHS,0.0,0.0,582.2914719440346
7673,H2,0.0,0.0,108.88859468445877
7674,Li-Ion,0.0,-0.0,65079.13734559686
7674,CAES,0.0,132.77662026840542,27492.194402181616
7674,PHS,0.0,0.0,582.2914719440346
7674,H2,0.0,0.0,108.88859468445877
7675,Li-Ion,0.0,0.0,65079.13734559686
7675,CAES,0.0,0.0,27492.194402181616
7675,PHS,0.0,0.0,582.2914719440346
7675,H2,0.0,0.0,108.88859468445877
7676,Li-Ion,0.0,0.0,65079.13734559686
7676,CAES,0.0,0.0,27492.194402181616
7676,PHS,0.0,0.0,582.2914719440346
7676,H2,0.0,0.0,108.88859468445877
7677,Li-Ion,0.0,0.0,65079.13734559686
7677,CAES,0.0,0.0,27492.194402181616
7677,PHS,0.0,0.0,582.2914719440346
7677,H2,0.0,0.0,108.88859468445877
7678,Li-Ion,0.0,0.0,65079.13734559686
7678,CAES,0.0,0.0,27492.194402181616
7678,PHS,0.0,0.0,582.2914719440346
7678,H2,0.0,0.0,108.88859468445877
7679,Li-Ion,0.0,0.0,65079.13734559686
7679,CAES,0.0,0.0,27492.194402181616
7679,PHS,0.0,0.0,582.2914719440346
7679,H2,0.0,0.0,108.88859468445877
7680,Li-Ion,0.0,0.0,65079.13734559686
7680,CAES,0.0,0.0,27492.194402181616
7680,PHS,0.0,0.0,582.2914719440346
7680,H2,0.0,0.0,108.88859468445877
7681,Li-Ion,0.0,0.0,65079.13734559686
7681,CAES,0.0,0.0,27492.194402181616
7681,PHS,0.0,0.0,582.2914719440346
7681,H2,0.0,0.0,108.88859468445877
7682,Li-Ion,0.0,-0.0,65079.13734559686
7682,CAES,0.0,9.805176946263117,27481.559194561887
7682,PHS,0.0,0.0,582.2914719440346
7682,H2,0.0,100.39032395855136,0.0
7683,Li-Ion,0.0,-0.0,65079.13734559686
7683,CAES,0.0,360.0352763596866,27091.04610790402
7683,PHS,0.0,0.0,582.2914719440346
7683,H2,0.0,-0.0,0.0
7684,Li-Ion,0.0,-0.0,65079.13734559686
7684,CAES,0.0,486.1375518410573,26563.755899485415
7684,PHS,0.0,0.0,582.2914719440346
7684,H2,0.0,0.0,-0.0
7685,Li-Ion,0.0,-0.0,65079.13734559686
7685,CAES,0.0,501.33919669489865,26019.977192178107
7685,PHS,0.0,0.0,582.2914719440346
7685,H2,0.0,0.0,-0.0
7686,Li-Ion,0.0,-0.0,65079.13734559686
7686,CAES,0.0,297.7583680029866,25697.01289672699
7686,PHS,0.0,0.0,582.2914719440346
7686,H2,0.0,0.0,-0.0
7687,Li-Ion,0.0,-0.0,65079.13734559686
7687,CAES,0.0,219.6118080522342,25458.81044641122
7687,PHS,0.0,0.0,582.2914719440346
7687,H2,0.0,-0.0,0.0
7688,Li-Ion,0.0,0.0,65079.13734559686
7688,CAES,0.0,184.32222065348657,25258.884927848656
7688,PHS,0.0,0.0,582.2914719440346
7688,H2,0.0,0.0,-0.0
7689,Li-Ion,0.0,-0.0,65079.13734559686
7689,CAES,0.0,486.05643377848656,24731.682704322302
7689,PHS,0.0,0.0,582.2914719440346
7689,H2,0.0,-0.0,0.0
7690,Li-Ion,0.0,-0.0,65079.13734559686
7690,CAES,0.0,627.6789197969376,24050.869327148957
7690,PHS,0.0,0.0,582.2914719440346
7690,H2,0.0,-0.0,0.0
7691,Li-Ion,0.0,-0.0,65079.13734559686
7691,CAES,0.0,0.0,24050.869327148957
7691,PHS,0.0,350.00932560500917,202.65305572241823
7691,H2,0.0,0.0,-0.0
7692,Li-Ion,0.0,-0.0,65079.13734559686
7692,CAES,0.0,69.74023304738955,23975.22542373221
7692,PHS,0.0,0.0,202.65305572241823
7692,H2,0.0,0.0,-0.0
7693,Li-Ion,0.0,-0.0,65079.13734559686
7693,CAES,0.0,0.0,23975.22542373221
7693,PHS,0.0,186.83688566390876,-0.0
7693,H2,0.0,0.0,-0.0
7694,Li-Ion,0.0,0.0,65079.13734559686
7694,CAES,0.0,0.0,23975.22542373221
7694,PHS,0.0,0.0,-0.0
7694,H2,0.0,0.0,-0.0
7695,Li-Ion,0.0,0.0,65079.13734559686
7695,CAES,0.0,0.0,23975.22542373221
7695,PHS,0.0,0.0,-0.0
7695,H2,0.0,0.0,-0.0
7696,Li-Ion,0.0,0.0,65079.13734559686
7696,CAES,0.0,0.0,23975.22542373221
7696,PHS,0.0,0.0,-0.0
7696,H2,0.0,0.0,-0.0
7697,Li-Ion,0.0,0.0,65079.13734559686
7697,CAES,0.0,0.0,23975.22542373221
7697,PHS,0.0,0.0,-0.0
7697,H2,0.0,0.0,-0.0
7698,Li-Ion,0.0,0.0,65079.13734559686
7698,CAES,0.0,0.0,23975.22542373221
7698,PHS,0.0,0.0,-0.0
7698,H2,0.0,0.0,-0.0
7699,Li-Ion,0.0,0.0,65079.13734559686
7699,CAES,0.0,0.0,23975.22542373221
7699,PHS,0.0,0.0,-0.0
7699,H2,0.0,0.0,-0.0
7700,Li-Ion,0.0,-0.0,65079.13734559686
7700,CAES,0.0,237.1877861215762,23717.959148570473
7700,PHS,0.0,0.0,-0.0
7700,H2,0.0,-0.0,0.0
7701,Li-Ion,0.0,56.64655732569122,65017.695527524294
7701,CAES,0.0,0.0,23717.959148570473
7701,PHS,0.0,0.0,-0.0
7701,H2,0.0,-0.0,-0.0
7702,Li-Ion,0.0,140.7450564056279,64865.036079915364
7702,CAES,0.0,0.0,23717.959148570473
7702,PHS,0.0,0.0,-0.0
7702,H2,0.0,0.0,-0.0
7703,Li-Ion,0.0,0.0,64865.036079915364
7703,CAES,0.0,0.0,23717.959148570473
7703,PHS,0.0,0.0,-0.0
7703,H2,0.0,0.0,-0.0
7704,Li-Ion,0.0,177.05694666660224,64672.99085741357
7704,CAES,0.0,0.0,23717.959148570473
7704,PHS,0.0,0.0,-0.0
7704,H2,0.0,0.0,-0.0
7705,Li-Ion,0.0,0.0,64672.99085741357
7705,CAES,0.0,0.0,23717.959148570473
7705,PHS,0.0,0.0,-0.0
7705,H2,0.0,0.0,-0.0
7706,Li-Ion,0.0,0.0,64672.99085741357
7706,CAES,0.0,0.0,23717.959148570473
7706,PHS,0.0,0.0,-0.0
7706,H2,0.0,0.0,-0.0
7707,Li-Ion,0.0,0.0,64672.99085741357
7707,CAES,0.0,0.0,23717.959148570473
7707,PHS,0.0,0.0,-0.0
7707,H2,0.0,0.0,-0.0
7708,Li-Ion,0.0,0.0,64672.99085741357
7708,CAES,0.0,0.0,23717.959148570473
7708,PHS,0.0,0.0,-0.0
7708,H2,0.0,0.0,-0.0
7709,Li-Ion,0.0,0.0,64672.99085741357
7709,CAES,0.0,0.0,23717.959148570473
7709,PHS,0.0,0.0,0.0
7709,H2,0.0,0.0,0.0
7710,Li-Ion,0.0,0.0,64672.99085741357
7710,CAES,23.43468794761077,0.0,23739.564863308053
7710,PHS,-0.0,0.0,0.0
7710,H2,-0.0,0.0,0.0
7711,Li-Ion,0.0,0.0,64672.99085741357
7711,CAES,490.0890894954106,0.0,24191.404678171766
7711,PHS,-0.0,0.0,0.0
7711,H2,0.0,0.0,-0.0
7712,Li-Ion,440.5277181152016,0.0,65079.13734559686
7712,CAES,81.84785881510783,0.0,24266.864675479777
7712,PHS,-0.0,0.0,-0.0
7712,H2,0.0,0.0,-0.0
7713,Li-Ion,0.0,0.0,65079.13734559686
7713,CAES,0.0,0.0,24266.864675479777
7713,PHS,0.0,0.0,-0.0
7713,H2,0.0,0.0,-0.0
7714,Li-Ion,0.0,0.0,65079.13734559686
7714,CAES,0.0,0.0,24266.864675479777
7714,PHS,0.0,0.0,-0.0
7714,H2,0.0,0.0,-0.0
7715,Li-Ion,0.0,0.0,65079.13734559686
7715,CAES,0.0,0.0,24266.864675479777
7715,PHS,0.0,0.0,-0.0
7715,H2,0.0,0.0,-0.0
7716,Li-Ion,0.0,0.0,65079.13734559686
7716,CAES,0.0,0.0,24266.864675479777
7716,PHS,0.0,0.0,-0.0
7716,H2,0.0,0.0,-0.0
7717,Li-Ion,0.0,0.0,65079.13734559686
7717,CAES,0.0,0.0,24266.864675479777
7717,PHS,0.0,0.0,-0.0
7717,H2,0.0,0.0,-0.0
7718,Li-Ion,0.0,0.0,65079.13734559686
7718,CAES,190.91182611273513,0.0,24442.87668230671
7718,PHS,0.0,0.0,-0.0
7718,H2,0.0,0.0,-0.0
7719,Li-Ion,0.0,0.0,65079.13734559686
7719,CAES,0.0,0.0,24442.87668230671
7719,PHS,0.0,0.0,-0.0
7719,H2,0.0,0.0,-0.0
7720,Li-Ion,0.0,0.0,65079.13734559686
7720,CAES,0.0,0.0,24442.87668230671
7720,PHS,0.0,0.0,-0.0
7720,H2,0.0,0.0,-0.0
7721,Li-Ion,0.0,0.0,65079.13734559686
7721,CAES,0.0,0.0,24442.87668230671
7721,PHS,0.0,0.0,-0.0
7721,H2,0.0,0.0,-0.0
7722,Li-Ion,0.0,0.0,65079.13734559686
7722,CAES,0.0,0.0,24442.87668230671
7722,PHS,0.0,0.0,-0.0
7722,H2,0.0,0.0,-0.0
7723,Li-Ion,0.0,0.0,65079.13734559686
7723,CAES,0.0,0.0,24442.87668230671
7723,PHS,0.0,0.0,-0.0
7723,H2,0.0,0.0,-0.0
7724,Li-Ion,0.0,0.0,65079.13734559686
7724,CAES,0.0,0.0,24442.87668230671
7724,PHS,0.0,0.0,-0.0
7724,H2,0.0,0.0,-0.0
7725,Li-Ion,0.0,0.0,65079.13734559686
7725,CAES,0.0,0.0,24442.87668230671
7725,PHS,0.0,0.0,-0.0
7725,H2,0.0,0.0,-0.0
7726,Li-Ion,0.0,0.0,65079.13734559686
7726,CAES,0.0,0.0,24442.87668230671
7726,PHS,0.0,0.0,-0.0
7726,H2,0.0,0.0,-0.0
7727,Li-Ion,0.0,0.0,65079.13734559686
7727,CAES,0.0,0.0,24442.87668230671
7727,PHS,0.0,0.0,-0.0
7727,H2,0.0,0.0,-0.0
7728,Li-Ion,0.0,0.0,65079.13734559686
7728,CAES,0.0,0.0,24442.87668230671
7728,PHS,0.0,0.0,-0.0
7728,H2,0.0,0.0,-0.0
7729,Li-Ion,0.0,0.0,65079.13734559686
7729,CAES,0.0,0.0,24442.87668230671
7729,PHS,0.0,0.0,-0.0
7729,H2,0.0,0.0,-0.0
7730,Li-Ion,0.0,0.0,65079.13734559686
7730,CAES,0.0,0.0,24442.87668230671
7730,PHS,0.0,0.0,-0.0
7730,H2,0.0,0.0,-0.0
7731,Li-Ion,0.0,-0.0,65079.13734559686
7731,CAES,0.0,59.70961079838004,24378.112516273377
7731,PHS,0.0,0.0,-0.0
7731,H2,0.0,0.0,-0.0
7732,Li-Ion,0.0,-0.0,65079.13734559686
7732,CAES,0.0,298.43374193350405,24054.415674942527
