*Hour,OtherRenewables
6516,540.4
6517,540.4
6518,540.4
6519,189.4
6520,540.4
6521,540.4
6522,540.4
6523,537.2
6524,540.4
6525,540.4
6526,540.4
6527,537.2
6528,540.4
6529,537.2
6530,183
6531,35.2
6532,32
6533,35.2
6534,35.2
6535,35.2
6536,38.4
6537,35.2
6538,38.4
6539,38.4
6540,35.2
6541,38.4
6542,35.2
6543,38.4
6544,35.2
6545,38.4
6546,38.4
6547,35.2
6548,38.4
6549,35.2
6550,38.4
6551,38.4
6552,35.2
6553,35.2
6554,35.2
6555,32
6556,35.2
6557,32
6558,35.2
6559,38.4
6560,35.2
6561,38.4
6562,35.2
6563,38.4
6564,38.4
6565,35.2
6566,189.4
6567,186.2
6568,189.4
6569,186.2
6570,189.4
6571,186.2
6572,189.4
6573,189.4
6574,186.2
6575,189.4
6576,186.2
6577,186.2
6578,183
6579,186.2
6580,183
6581,248.4225
6582,186.2
6583,534
6584,537.2
6585,186.2
6586,189.4
6587,189.4
6588,186.2
6589,189.4
6590,186.2
6591,189.4
6592,186.2
6593,189.4
6594,186.2
6595,189.4
6596,186.2
6597,38.4
6598,35.2
6599,38.4
6600,35.2
6601,32
6602,35.2
6603,32
6604,35.2
6605,32
6606,35.2
6607,32
6608,38.4
6609,35.2
6610,38.4
6611,35.2
6612,35.2
6613,38.4
6614,35.2
6615,38.4
6616,35.2
6617,38.4
6618,35.2
6619,38.4
6620,35.2
6621,38.4
6622,35.2
6623,38.4
6624,35.2
6625,35.2
6626,32
6627,35.2
6628,32
6629,35.2
6630,35.2
6631,35.2
6632,38.4
6633,35.2
6634,38.4
6635,35.2
6636,38.4
6637,35.2
6638,35.2
6639,35.2
6640,38.4
6641,35.2
6642,35.2
6643,35.2
6644,38.4
6645,35.2
6646,35.2
6647,35.2
6648,38.4
6649,32
6650,32
6651,35.2
6652,32
6653,32
6654,35.2
6655,35.2
6656,35.2
6657,38.4
6658,35.2
6659,35.2
6660,38.4
6661,35.2
6662,35.2
6663,35.2
6664,38.4
6665,35.2
6666,35.2
6667,35.2
6668,35.2
6669,38.4
6670,35.2
6671,35.2
6672,35.2
6673,35.2
6674,32
6675,32
6676,32
6677,32
6678,35.2
6679,35.2
6680,38.4
6681,35.2
6682,35.2
6683,38.4
6684,38.4
6685,38.4
6686,38.4
6687,38.4
6688,38.4
6689,38.4
6690,38.4
6691,35.2
6692,38.4
6693,38.4
6694,38.4
6695,38.4
6696,38.4
6697,35.2
6698,32
6699,35.2
6700,35.2
6701,35.2
6702,35.2
6703,38.4
6704,35.2
6705,38.4
6706,38.4
6707,38.4
6708,38.4
6709,38.4
6710,38.4
6711,38.4
6712,38.4
6713,38.4
6714,38.4
6715,38.4
6716,38.4
6717,35.2
6718,38.4
6719,38.4
6720,38.4
6721,186.2
6722,329.9212
6723,537.2
6724,183
6725,537.2
6726,537.2
6727,537.2
6728,540.4
6729,522.5266
6730,540.4
6731,540.4
6732,537.2
6733,543.6
6734,537.2
6735,540.4
6736,540.4
6737,540.4
6738,540.4
6739,540.4
6740,540.4
6741,540.4
6742,540.4
6743,540.4
6744,540.4
6745,537.2
6746,537.2
6747,534
6748,537.2
6749,537.2
6750,537.2
6751,537.2
6752,540.4
6753,540.4
6754,540.4
6755,540.4
6756,540.4
6757,537.2
6758,540.4
6759,540.4
6760,540.4
6761,540.4
6762,540.4
6763,540.4
6764,540.4
6765,537.2
6766,540.4
6767,540.4
6768,540.4
6769,537.2
6770,534
6771,537.2
6772,537.2
6773,537.2
6774,537.2
6775,540.4
6776,540.4
6777,540.4
6778,537.2
6779,189.4
6780,273.4241
6781,189.4
6782,540.4
6783,189.4
6784,186.2
6785,540.4
6786,540.4
6787,540.4
6788,540.4
6789,537.2
6790,540.4
6791,540.4
6792,540.4
6793,537.2
6794,534
6795,537.2
6796,537.2
6797,537.2
6798,537.2
6799,534
6800,540.4
6801,540.4
6802,189.4
6803,540.4
6804,540.4
6805,540.4
6806,537.2
6807,540.4
6808,540.4
6809,540.4
6810,186.2
6811,189.4
6812,189.4
6813,189.4
6814,189.4
6815,373.873
6816,186.2
6817,425.5201
6818,401.7229
6819,396.807
6820,537.2
6821,537.2
6822,186.2
6823,189.4
6824,186.2
6825,370.6501
6826,540.4
6827,394.8865
6828,540.4
6829,189.4
6830,540.4
6831,344.8453
6832,189.4
6833,189.4
6834,189.4
6835,189.4
6836,189.4
6837,186.2
6838,189.4
6839,189.4
6840,189.4
6841,186.2
6842,183
6843,186.2
6844,434.9184
6845,534
6846,186.2
6847,186.2
6848,186.2
6849,183
6850,189.4
6851,192.6
6852,189.4
6853,543.6
6854,192.6
6855,540.4
6856,543.6
6857,540.4
6858,543.6
6859,540.4
6860,543.6
6861,540.4
6862,543.6
6863,540.4
6864,543.6
6865,537.2
6866,540.4
6867,464.3417
6868,540.4
6869,537.2
6870,540.4
6871,537.2
6872,540.4
6873,537.2
6874,540.4
6875,540.4
6876,543.6
6877,540.4
6878,543.6
6879,540.4
6880,540.4
6881,543.6
6882,540.4
6883,543.6
6884,540.4
6885,543.6
6886,540.4
6887,543.6
6888,540.4
6889,540.4
6890,537.2
6891,540.4
6892,537.2
6893,537.2
6894,537.2
6895,540.4
6896,537.2
6897,537.2
6898,537.2
6899,543.6
6900,540.4
6901,540.4
6902,540.4
6903,543.6
6904,540.4
6905,540.4
6906,540.4
6907,540.4
6908,543.6
6909,540.4
6910,540.4
6911,540.4
6912,543.6
6913,537.2
6914,537.2
6915,537.2
6916,540.4
6917,537.2
6918,537.2
6919,540.4
6920,537.2
6921,537.2
6922,543.6
6923,540.4
6924,543.6
6925,540.4
6926,540.4
6927,543.6
6928,540.4
6929,540.4
6930,540.4
6931,543.6
6932,540.4
6933,540.4
6934,540.4
6935,540.4
6936,540.4
6937,540.4
6938,537.2
6939,537.2
6940,537.2
6941,537.2
6942,540.4
6943,537.2
6944,540.4
6945,540.4
6946,540.4
6947,540.4
6948,540.4
6949,540.4
6950,543.6
6951,540.4
6952,540.4
6953,540.4
6954,540.4
6955,540.4
6956,540.4
6957,540.4
6958,540.4
6959,540.4
6960,540.4
6961,537.2
6962,537.2
6963,537.2
6964,537.2
6965,537.2
6966,537.2
6967,540.4
6968,540.4
6969,540.4
6970,540.4
6971,540.4
6972,540.4
6973,540.4
6974,540.4
6975,276.7697
6976,540.4
6977,540.4
6978,540.4
6979,189.4
6980,540.4
6981,540.4
6982,540.4
6983,540.4
6984,540.4
6985,537.2
6986,537.2
6987,537.2
6988,537.2
6989,540.4
6990,537.2
6991,540.4
6992,540.4
6993,540.4
6994,540.4
6995,540.4
6996,540.4
6997,540.4
6998,537.2
6999,540.4
7000,540.4
7001,540.4
7002,540.4
7003,540.4
7004,540.4
7005,540.4
7006,540.4
7007,540.4
7008,540.4
7009,537.2
7010,537.2
7011,537.2
7012,537.2
7013,537.2
7014,534
7015,540.4
7016,540.4
7017,540.4
7018,540.4
7019,540.4
7020,237.7109
7021,459.7151
7022,320.2509
7023,192.6
7024,540.4
7025,540.4
7026,543.6
7027,540.4
7028,540.4
7029,543.6
7030,540.4
7031,540.4
7032,540.4
7033,540.4
7034,537.2
7035,537.2
7036,540.4
7037,537.2
7038,537.2
7039,537.2
7040,543.6
7041,540.4
7042,540.4
7043,540.4
7044,540.4
7045,540.4
7046,543.6
7047,540.4
7048,540.4
7049,540.4
7050,540.4
7051,540.4
7052,540.4
7053,543.6
7054,540.4
7055,540.4
7056,540.4
7057,537.2
7058,537.2
7059,537.2
7060,537.2
7061,540.4
7062,537.2
7063,537.2
7064,537.2
7065,540.4
7066,189.4
7067,540.4
7068,540.4
7069,543.6
7070,540.4
7071,540.4
7072,540.4
7073,540.4
7074,189.4
7075,189.4
7076,189.4
7077,192.6
7078,189.4
7079,189.4
7080,189.4
7081,186.2
7082,186.2
7083,186.2
7084,186.2
7085,186.2
7086,186.2
7087,192.6
7088,38.4
7089,38.4
7090,38.4
7091,38.4
7092,38.4
7093,38.4
7094,38.4
7095,41.6
7096,38.4
7097,38.4
7098,38.4
7099,38.4
7100,38.4
7101,41.6
7102,38.4
7103,38.4
7104,38.4
7105,35.2
7106,35.2
7107,35.2
7108,35.2
7109,35.2
7110,35.2
7111,38.4
7112,35.2
7113,41.6
7114,38.4
7115,38.4
7116,35.2
7117,38.4
7118,38.4
7119,38.4
7120,38.4
7121,38.4
7122,38.4
7123,38.4
7124,38.4
7125,38.4
7126,540.4
7127,540.4
7128,540.4
7129,537.2
7130,537.2
7131,537.2
7132,537.2
7133,537.2
7134,537.2
7135,540.4
7136,540.4
7137,537.2
7138,540.4
7139,540.4
7140,540.4
7141,540.4
7142,540.4
7143,540.4
7144,540.4
7145,540.4
7146,540.4
7147,540.4
7148,537.2
7149,540.4
7150,328.2198
7151,540.4
7152,540.4
7153,537.2
7154,537.2
7155,537.2
7156,537.2
7157,537.2
7158,537.2
7159,540.4
7160,540.4
7161,540.4
7162,540.4
7163,38.4
7164,38.4
7165,38.4
7166,35.2
7167,38.4
7168,38.4
7169,38.4
7170,38.4
7171,38.4
7172,38.4
7173,38.4
7174,41.6
7175,35.2
7176,38.4
7177,35.2
7178,35.2
7179,35.2
7180,35.2
7181,35.2
7182,35.2
7183,35.2
7184,38.4
7185,38.4
7186,35.2
7187,41.6
7188,41.6
7189,38.4
7190,38.4
7191,41.6
7192,38.4
7193,41.6
7194,38.4
7195,41.6
7196,38.4
7197,38.4
7198,41.6
7199,38.4
7200,38.4
7201,38.4
7202,35.2
7203,35.2
7204,35.2
7205,35.2
7206,35.2
7207,38.4
7208,38.4
7209,41.6
7210,38.4
7211,38.4
7212,38.4
7213,41.6
7214,38.4
7215,38.4
7216,38.4
7217,38.4
7218,38.4
7219,41.6
7220,38.4
7221,38.4
7222,38.4
7223,38.4
7224,38.4
7225,537.2
7226,537.2
7227,537.2
7228,540.4
7229,537.2
7230,537.2
7231,537.2
7232,540.4
7233,540.4
7234,540.4
7235,540.4
7236,540.4
7237,540.4
7238,543.6
7239,540.4
7240,540.4
7241,540.4
7242,540.4
7243,540.4
7244,540.4
7245,540.4
7246,543.6
7247,540.4
7248,540.4
7249,537.2
7250,537.2
7251,537.2
7252,537.2
7253,537.2
7254,537.2
7255,540.4
7256,540.4
7257,38.4
7258,38.4
7259,38.4
7260,38.4
7261,38.4
7262,38.4
7263,38.4
7264,38.4
7265,38.4
7266,38.4
7267,38.4
7268,38.4
7269,38.4
7270,38.4
7271,38.4
7272,38.4
7273,35.2
7274,35.2
7275,35.2
7276,35.2
7277,35.2
7278,32
7279,38.4
7280,38.4
7281,38.4
7282,38.4
7283,38.4
7284,41.6
7285,38.4
7286,38.4
7287,38.4
7288,540.4
7289,540.4
7290,540.4
7291,540.4
7292,540.4
7293,540.4
7294,540.4
7295,537.2
7296,540.4
7297,537.2
7298,537.2
7299,534
7300,537.2
7301,537.2
7302,537.2
7303,537.2
7304,537.2
7305,537.2
7306,537.2
7307,540.4
7308,540.4
7309,540.4
7310,540.4
7311,540.4
7312,540.4
7313,540.4
7314,543.6
7315,540.4
7316,540.4
7317,350.0772
7318,540.4
7319,189.4
7320,189.4
7321,186.2
7322,186.2
7323,186.2
7324,186.2
7325,186.2
7326,362.217
7327,336.977
7328,35.2
7329,35.2
7330,35.2
7331,38.4
7332,35.2
7333,38.4
7334,38.4
7335,38.4
7336,38.4
7337,540.4
7338,540.4
7339,540.4
7340,540.4
7341,540.4
7342,537.2
7343,540.4
7344,540.4
7345,537.2
7346,537.2
7347,537.2
7348,537.2
7349,537.2
7350,537.2
7351,537.2
7352,537.2
7353,537.2
7354,186.2
7355,189.4
7356,189.4
7357,540.4
7358,273.5818
7359,543.6
7360,189.4
7361,189.4
7362,189.4
7363,189.4
7364,189.4
7365,189.4
7366,38.4
7367,38.4
7368,38.4
7369,35.2
7370,35.2
7371,35.2
7372,35.2
7373,35.2
7374,35.2
7375,38.4
7376,35.2
7377,38.4
7378,38.4
7379,38.4
7380,38.4
7381,35.2
7382,38.4
7383,38.4
7384,38.4
7385,38.4
7386,38.4
7387,35.2
7388,38.4
7389,38.4
7390,38.4
7391,38.4
7392,38.4
7393,183
7394,186.2
7395,186.2
7396,186.2
7397,183
7398,186.2
7399,189.4
7400,189.4
7401,189.4
7402,537.2
7403,502.0805
7404,450.9614
7405,540.4
7406,501.563
7407,537.2
7408,540.4
7409,540.4
7410,540.4
7411,537.2
7412,540.4
7413,540.4
7414,540.4
7415,540.4
7416,537.2
7417,537.2
7418,537.2
7419,537.2
7420,534
7421,537.2
7422,537.2
7423,534
7424,540.4
7425,540.4
7426,540.4
7427,540.4
7428,537.2
7429,540.4
7430,540.4
7431,540.4
7432,540.4
7433,540.4
7434,540.4
7435,540.4
7436,540.4
7437,537.2
7438,540.4
7439,540.4
7440,540.4
7441,537.2
7442,534
7443,537.2
7444,537.2
7445,537.2
7446,537.2
7447,534
7448,540.4
7449,38.4
7450,35.2
7451,38.4
7452,38.4
7453,38.4
7454,38.4
7455,38.4
7456,35.2
7457,540.4
7458,540.4
7459,540.4
7460,540.4
7461,537.2
7462,540.4
7463,540.4
7464,540.4
7465,534
7466,537.2
7467,537.2
7468,534
7469,537.2
7470,537.2
7471,534
7472,537.2
7473,537.2
7474,540.4
7475,540.4
7476,540.4
7477,540.4
7478,189.4
7479,270.8244
7480,540.4
7481,540.4
7482,540.4
7483,540.4
7484,540.4
7485,540.4
7486,540.4
7487,540.4
7488,540.4
7489,537.2
7490,537.2
7491,537.2
7492,537.2
7493,537.2
7494,537.2
7495,537.2
7496,540.4
7497,540.4
7498,540.4
7499,540.4
7500,540.4
7501,540.4
7502,540.4
7503,540.4
7504,540.4
7505,540.4
7506,540.4
7507,540.4
7508,540.4
7509,540.4
7510,540.4
7511,540.4
7512,540.4
7513,537.2
7514,537.2
7515,537.2
7516,537.2
7517,537.2
7518,537.2
7519,540.4
7520,540.4
7521,540.4
7522,540.4
7523,543.6
7524,540.4
7525,540.4
7526,540.4
7527,540.4
7528,543.6
7529,540.4
7530,540.4
7531,540.4
7532,540.4
7533,543.6
7534,540.4
7535,540.4
7536,540.4
7537,540.4
7538,35.2
7539,35.2
7540,35.2
7541,35.2
7542,35.2
7543,38.4
7544,38.4
7545,41.6
7546,38.4
7547,38.4
7548,38.4
7549,38.4
7550,38.4
7551,38.4
7552,38.4
7553,189.4
7554,189.4
7555,189.4
7556,189.4
7557,189.4
7558,189.4
7559,189.4
7560,189.4
7561,537.2
7562,537.2
7563,537.2
7564,537.2
7565,537.2
7566,537.2
7567,540.4
7568,540.4
7569,540.4
7570,540.4
7571,540.4
7572,540.4
7573,540.4
7574,540.4
7575,540.4
7576,540.4
7577,540.4
7578,540.4
7579,540.4
7580,537.2
7581,540.4
7582,540.4
7583,540.4
7584,540.4
7585,537.2
7586,537.2
7587,537.2
7588,534
7589,537.2
7590,537.2
7591,537.2
7592,537.2
7593,540.4
7594,540.4
7595,540.4
7596,540.4
7597,540.4
7598,540.4
7599,540.4
7600,540.4
7601,540.4
7602,540.4
7603,540.4
7604,540.4
7605,540.4
7606,540.4
7607,540.4
7608,540.4
7609,534
7610,537.2
7611,537.2
7612,537.2
7613,537.2
7614,537.2
7615,537.2
7616,537.2
7617,35.2
7618,38.4
7619,38.4
7620,38.4
7621,38.4
7622,38.4
7623,35.2
7624,38.4
7625,540.4
7626,540.4
7627,540.4
7628,537.2
7629,540.4
7630,540.4
7631,540.4
7632,540.4
7633,534
7634,537.2
7635,537.2
7636,534
7637,537.2
7638,537.2
7639,534
7640,540.4
7641,540.4
7642,537.2
7643,540.4
7644,540.4
7645,540.4
7646,540.4
7647,540.4
7648,540.4
7649,537.2
7650,540.4
7651,540.4
7652,540.4
7653,540.4
7654,540.4
7655,537.2
7656,540.4
7657,537.2
7658,537.2
7659,537.2
7660,537.2
7661,537.2
7662,534
7663,540.4
7664,540.4
7665,189.4
7666,540.4
7667,540.4
7668,537.2
7669,540.4
7670,540.4
7671,540.4
7672,537.2
7673,540.4
7674,540.4
7675,537.2
7676,540.4
7677,209.4237
7678,540.4
7679,540.4
7680,537.2
7681,537.2
7682,537.2
7683,537.2
7684,537.2
7685,537.2
7686,537.2
7687,540.4
7688,537.2
7689,540.4
7690,540.4
7691,540.4
7692,540.4
7693,543.6
7694,540.4
7695,540.4
7696,540.4
7697,540.4
7698,540.4
7699,540.4
7700,540.4
7701,540.4
7702,540.4
7703,540.4
7704,540.4
7705,537.2
7706,537.2
7707,537.2
7708,537.2
7709,537.2
7710,537.2
7711,537.2
7712,540.4
7713,38.4
7714,38.4
7715,38.4
7716,38.4
7717,38.4
7718,38.4
7719,38.4
7720,38.4
7721,38.4
7722,189.4
7723,189.4
7724,189.4
7725,189.4
7726,189.4
7727,189.4
7728,189.4
7729,537.2
7730,537.2
7731,537.2
7732,534
7733,537.2
7734,537.2
7735,537.2
7736,537.2
7737,537.2
7738,189.4
7739,189.4
7740,189.4
7741,189.4
7742,540.4
7743,189.4
7744,189.4
7745,540.4
7746,543.6
7747,540.4
7748,540.4
7749,540.4
7750,540.4
7751,540.4
7752,540.4
7753,537.2
7754,537.2
7755,537.2
7756,537.2
7757,537.2
7758,537.2
7759,537.2
7760,537.2
7761,35.2
7762,35.2
7763,38.4
7764,38.4
7765,38.4
7766,38.4
7767,38.4
7768,38.4
7769,303.7643
7770,189.4
7771,540.4
7772,540.4
7773,540.4
7774,540.4
7775,540.4
7776,540.4
7777,537.2
7778,537.2
7779,537.2
7780,537.2
7781,537.2
7782,537.2
7783,537.2
7784,537.2
7785,537.2
7786,540.4
7787,540.4
7788,540.4
7789,189.4
7790,540.4
7791,540.4
7792,540.4
7793,540.4
7794,540.4
7795,540.4
7796,540.4
7797,540.4
7798,540.4
7799,518.8449
7800,537.2
7801,35.2
7802,35.2
7803,35.2
7804,35.2
7805,35.2
7806,32
7807,38.4
7808,38.4
7809,38.4
7810,35.2
7811,38.4
7812,38.4
7813,38.4
7814,38.4
7815,38.4
7816,35.2
7817,38.4
7818,189.4
7819,189.4
7820,189.4
7821,189.4
7822,189.4
7823,186.2
7824,189.4
7825,186.2
7826,186.2
7827,186.2
7828,534
7829,537.2
7830,537.2
7831,540.4
7832,540.4
7833,540.4
7834,186.2
7835,189.4
7836,189.4
7837,189.4
7838,186.2
7839,540.4
7840,189.4
7841,189.4
7842,189.4
7843,186.2
7844,189.4
7845,189.4
7846,189.4
7847,186.2
7848,189.4
7849,445.4676
7850,186.2
7851,186.2
7852,183
7853,186.2
7854,186.2
7855,186.2
7856,35.2
7857,38.4
7858,38.4
7859,38.4
7860,41.6
7861,38.4
7862,38.4
7863,38.4
7864,38.4
7865,41.6
7866,38.4
7867,38.4
7868,189.4
7869,189.4
7870,189.4
7871,189.4
7872,540.4
7873,537.2
7874,537.2
7875,537.2
7876,537.2
7877,537.2
7878,540.4
7879,537.2
7880,537.2
7881,537.2
7882,540.4
7883,192.6
7884,189.4
7885,189.4
7886,189.4
7887,543.6
7888,189.4
7889,540.4
7890,540.4
7891,540.4
7892,540.4
7893,540.4
7894,540.4
7895,540.4
7896,543.6
7897,537.2
7898,537.2
7899,537.2
7900,537.2
7901,534
7902,537.2
7903,537.2
7904,540.4
7905,540.4
7906,540.4
7907,540.4
7908,540.4
7909,540.4
7910,540.4
7911,540.4
7912,540.4
7913,540.4
7914,540.4
7915,540.4
7916,540.4
7917,540.4
7918,540.4
7919,540.4
7920,540.4
7921,537.2
7922,537.2
7923,534
7924,537.2
7925,537.2
7926,537.2
7927,540.4
7928,35.2
7929,38.4
7930,38.4
7931,38.4
7932,38.4
7933,38.4
7934,35.2
7935,38.4
7936,38.4
7937,38.4
7938,189.4
7939,189.4
7940,189.4
7941,189.4
7942,189.4
7943,186.2
7944,189.4
7945,186.2
7946,186.2
7947,186.2
7948,186.2
7949,35.2
7950,35.2
7951,35.2
7952,38.4
7953,38.4
7954,38.4
7955,38.4
7956,38.4
7957,35.2
7958,38.4
7959,38.4
7960,38.4
7961,38.4
7962,38.4
7963,38.4
7964,38.4
7965,38.4
7966,186.2
7967,189.4
7968,189.4
7969,186.2
7970,186.2
7971,186.2
7972,186.2
7973,186.2
7974,186.2
7975,183
7976,186.2
7977,35.2
7978,38.4
7979,38.4
7980,38.4
7981,38.4
7982,38.4
7983,38.4
7984,38.4
7985,38.4
7986,35.2
7987,38.4
7988,38.4
7989,38.4
7990,38.4
7991,38.4
7992,38.4
7993,35.2
7994,35.2
7995,35.2
7996,32
7997,35.2
7998,35.2
7999,35.2
8000,35.2
8001,35.2
8002,35.2
8003,35.2
8004,38.4
8005,38.4
8006,38.4
8007,38.4
8008,35.2
8009,38.4
8010,38.4
8011,38.4
8012,38.4
8013,38.4
8014,35.2
8015,38.4
8016,38.4
8017,35.2
8018,35.2
8019,35.2
8020,35.2
8021,35.2
8022,32
8023,35.2
8024,35.2
8025,35.2
8026,38.4
8027,38.4
8028,38.4
8029,41.6
8030,38.4
8031,41.6
8032,189.4
8033,540.4
8034,543.6
8035,540.4
8036,540.4
8037,543.6
8038,540.4
8039,540.4
8040,540.4
8041,537.2
8042,540.4
8043,537.2
8044,537.2
8045,537.2
8046,537.2
8047,537.2
8048,540.4
8049,537.2
8050,189.4
8051,189.4
8052,189.4
8053,189.4
8054,189.4
8055,189.4
8056,189.4
8057,189.4
8058,189.4
8059,189.4
8060,189.4
8061,189.4
8062,189.4
8063,189.4
8064,189.4
8065,537.2
8066,537.2
8067,537.2
8068,537.2
8069,537.2
8070,534
8071,537.2
8072,537.2
8073,38.4
8074,38.4
8075,38.4
8076,38.4
8077,38.4
8078,38.4
8079,38.4
8080,35.2
8081,540.4
8082,540.4
8083,540.4
8084,540.4
8085,540.4
8086,540.4
8087,537.2
8088,540.4
8089,537.2
8090,537.2
8091,537.2
8092,534
8093,537.2
8094,537.2
8095,537.2
8096,537.2
8097,35.2
8098,38.4
8099,38.4
8100,38.4
8101,38.4
8102,35.2
8103,38.4
8104,38.4
8105,38.4
8106,540.4
8107,537.2
8108,540.4
8109,537.2
8110,540.4
8111,537.2
8112,540.4
8113,537.2
8114,534
8115,537.2
8116,534
8117,537.2
8118,537.2
8119,534
8120,35.2
8121,32
8122,38.4
8123,38.4
8124,38.4
8125,38.4
8126,38.4
8127,35.2
8128,38.4
8129,38.4
8130,38.4
8131,35.2
8132,189.4
8133,189.4
8134,186.2
8135,189.4
8136,189.4
8137,183
8138,186.2
8139,186.2
8140,32
8141,35.2
8142,35.2
8143,35.2
8144,32
8145,35.2
8146,35.2
8147,38.4
8148,35.2
8149,38.4
8150,38.4
8151,35.2
8152,38.4
8153,38.4
8154,186.2
8155,189.4
8156,189.4
8157,186.2
8158,189.4
8159,186.2
8160,189.4
8161,186.2
8162,32
8163,35.2
8164,32
8165,35.2
8166,32
8167,35.2
8168,35.2
8169,32
8170,32
8171,38.4
8172,35.2
8173,38.4
8174,35.2
8175,38.4
8176,35.2
8177,540.4
8178,537.2
8179,356.2833
8180,540.4
8181,537.2
8182,540.4
8183,537.2
8184,540.4
8185,537.2
8186,534
8187,537.2
8188,537.2
8189,534
8190,186.2
8191,32
8192,35.2
8193,32
8194,35.2
8195,38.4
8196,38.4
8197,41.6
8198,38.4
8199,41.6
8200,41.6
8201,38.4
8202,38.4
8203,192.6
8204,192.6
8205,540.4
8206,543.6
8207,540.4
8208,543.6
8209,537.2
8210,540.4
8211,537.2
8212,540.4
8213,537.2
8214,189.4
8215,186.2
8216,186.2
8217,38.4
8218,35.2
8219,41.6
8220,38.4
8221,41.6
8222,38.4
8223,41.6
8224,38.4
8225,38.4
8226,41.6
8227,38.4
8228,41.6
8229,38.4
8230,38.4
8231,41.6
8232,38.4
8233,38.4
8234,35.2
8235,35.2
8236,38.4
8237,35.2
8238,35.2
8239,38.4
8240,35.2
8241,35.2
8242,35.2
8243,41.6
8244,38.4
8245,38.4
8246,38.4
8247,41.6
8248,38.4
8249,38.4
8250,41.6
8251,38.4
8252,38.4
8253,38.4
8254,41.6
8255,189.4
8256,189.4
8257,186.2
8258,186.2
8259,189.4
8260,186.2
8261,186.2
8262,186.2
8263,189.4
8264,35.2
8265,35.2
8266,35.2
8267,41.6
8268,38.4
8269,38.4
8270,38.4
8271,41.6
8272,38.4
8273,540.4
8274,543.6
8275,189.4
8276,190.3061
8277,484.1494
8278,540.4
8279,543.6
8280,540.4
8281,537.2
8282,537.2
8283,537.2
8284,537.2
8285,537.2
8286,537.2
8287,186.2
8288,35.2
8289,35.2
8290,35.2
8291,38.4
8292,38.4
8293,38.4
8294,38.4
8295,38.4
8296,41.6
8297,38.4
8298,38.4
8299,38.4
8300,38.4
8301,38.4
8302,38.4
8303,38.4
8304,38.4
8305,35.2
8306,35.2
8307,35.2
8308,35.2
8309,35.2
8310,35.2
8311,35.2
8312,35.2
8313,35.2
8314,35.2
8315,38.4
8316,35.2
8317,38.4
8318,38.4
8319,38.4
8320,38.4
8321,38.4
8322,38.4
8323,38.4
8324,38.4
8325,38.4
8326,38.4
8327,35.2
8328,38.4
8329,35.2
8330,35.2
8331,35.2
8332,35.2
8333,35.2
8334,32
8335,35.2
8336,35.2
8337,35.2
8338,38.4
8339,38.4
8340,38.4
8341,38.4
8342,35.2
8343,38.4
8344,38.4
8345,540.4
8346,540.4
8347,540.4
8348,540.4
8349,540.4
8350,537.2
8351,540.4
8352,540.4
8353,534
8354,534
8355,534
8356,534
8357,534
8358,534
8359,530.8
8360,35.2
8361,35.2
8362,35.2
8363,38.4
8364,38.4
8365,38.4
8366,35.2
8367,38.4
8368,38.4
8369,35.2
8370,38.4
8371,41.6
8372,51.2
8373,51.2
8374,48
8375,51.2
8376,48
8377,41.6
8378,35.2
8379,41.6
8380,35.2
8381,41.6
8382,35.2
8383,38.4
8384,38.4
8385,41.6
8386,35.2
8387,38.4
8388,41.6
8389,35.2
8390,38.4
8391,38.4
8392,38.4
8393,38.4
8394,189.4
8395,189.4
8396,189.4
8397,186.2
8398,192.6
8399,189.4
8400,189.4
8401,202.2
8402,199
8403,199
8404,199
8405,202.2
8406,199
8407,199
8408,51.2
8409,48
8410,48
8411,48
8412,51.2
8413,48
8414,51.2
8415,48
8416,48
8417,51.2
8418,48
8419,48
8420,48
8421,48
8422,48
8423,199
8424,199
8425,202.2
8426,199
8427,199
8428,199
8429,199
8430,199
8431,51.2
8432,48
8433,48
8434,51.2
8435,48
8436,48
8437,48
8438,51.2
8439,48
8440,48
8441,202.2
8442,550
8443,550
8444,550
8445,553.2
8446,550
8447,550
8448,550
8449,550
8450,553.2
8451,550
8452,550
8453,550
8454,550
8455,48
8456,51.2
8457,48
8458,48
8459,51.2
8460,48
8461,48
8462,48
8463,51.2
8464,48
8465,48
8466,48
8467,48
8468,48
8469,51.2
8470,48
8471,48
8472,48
8473,48
8474,48
8475,51.2
8476,48
8477,48
8478,48
8479,48
8480,48
8481,48
8482,48
8483,48
8484,48
8485,48
8486,48
8487,48
8488,48
8489,48
8490,212.0076
8491,392.8337
8492,285.9638
8493,199
8494,199
8495,199
8496,199
8497,199
8498,550
8499,550
8500,550
8501,550
8502,550
8503,199
8504,51.2
8505,48
8506,48
8507,48
8508,48
8509,44.8
8510,48
8511,48
8512,48
8513,550
8514,550
8515,550
8516,550
8517,550
8518,550
8519,550
8520,550
8521,550
8522,550
8523,550
8524,550
8525,550
8526,550
8527,550
8528,48
8529,48
8530,48
8531,51.2
8532,48
8533,48
8534,51.2
8535,48
8536,51.2
8537,199
8538,550
8539,550
8540,553.2
8541,550
8542,199
8543,202.2
8544,199
8545,51.2
8546,48
8547,48
8548,51.2
8549,48
8550,51.2
8551,48
8552,48
8553,48
8554,51.2
8555,48
8556,48
8557,48
8558,48
8559,48
8560,199
8561,199
8562,550
8563,550
8564,550
8565,553.2
8566,550
8567,550
8568,550
8569,550
8570,550
8571,312.776
