*Hour,Load
7126,4222
7127,4025
7128,4120
7129,4089
7130,4238
7131,4363
7132,4458
7133,4530
7134,4491
7135,4525
7136,4541
7137,4734
7138,4825
7139,4537
7140,4341
7141,4051
7142,4116
7143,4139
7144,4307
7145,4410
7146,4507
7147,4443
7148,4322
7149,4224
7150,4075
7151,3869
7152,3935
7153,3834
7154,3964
7155,4082
7156,4219
7157,4290
7158,4328
7159,4422
7160,4417
7161,4684
7162,4747
7163,4637
7164,4504
7165,4305
7166,4467
7167,4419
7168,4516
7169,4591
7170,4654
7171,4649
7172,4523
7173,4425
7174,4355
7175,4149
7176,4191
7177,4124
7178,4277
7179,4441
7180,4515
7181,4598
7182,4576
7183,4610
7184,4590
7185,4899
7186,5023
7187,4943
7188,4777
7189,4571
7190,4674
7191,4694
7192,4697
7193,4706
7194,4706
7195,4642
7196,4486
7197,4329
7198,4250
7199,4082
7200,4128
7201,4069
7202,4180
7203,4318
7204,4435
7205,4463
7206,4422
7207,4452
7208,4372
7209,4554
7210,4704
7211,4562
7212,4490
7213,4286
7214,4436
7215,4431
7216,4452
7217,4471
7218,4543
7219,4474
7220,4331
7221,4207
7222,4076
7223,3871
7224,3921
7225,3827
7226,3849
7227,3948
7228,4092
7229,4124
7230,4077
7231,3997
7232,3945
7233,4108
7234,4089
7235,4028
7236,3966
7237,3750
7238,3659
7239,3541
7240,3600
7241,3831
7242,4075
7243,4068
7244,3991
7245,3872
7246,3787
7247,3630
7248,3721
7249,3676
7250,3795
7251,3900
7252,4038
7253,4067
7254,4017
7255,3887
7256,3697
7257,3765
7258,3764
7259,3656
7260,3526
7261,3459
7262,3332
7263,3290
7264,3364
7265,3602
7266,3905
7267,3955
7268,3912
7269,3802
7270,3721
7271,3539
7272,3687
7273,3679
7274,3828
7275,3931
7276,4053
7277,4176
7278,4213
7279,4310
7280,4218
7281,4384
7282,4424
7283,4284
7284,4147
7285,3930
7286,4008
7287,3978
7288,4024
7289,4221
7290,4347
7291,4287
7292,4159
7293,4013
7294,3864
7295,3643
7296,3693
7297,3657
7298,3739
7299,3895
7300,4018
7301,4112
7302,4158
7303,4199
7304,4211
7305,4287
7306,4252
7307,4142
7308,4075
7309,3798
7310,3815
7311,3816
7312,3997
7313,4211
7314,4396
7315,4329
7316,4239
7317,4139
7318,3996
7319,3780
7320,3808
7321,3760
7322,3898
7323,4024
7324,4159
7325,4224
7326,4244
7327,4329
7328,4419
7329,4621
7330,4778
7331,4684
7332,4538
7333,4236
7334,4429
7335,4382
7336,4333
7337,4363
7338,4470
7339,4401
7340,4306
7341,4208
7342,4060
7343,3802
7344,3837
7345,3861
7346,4012
7347,4163
7348,4301
7349,4381
7350,4399
7351,4489
7352,4484
7353,4543
7354,4455
7355,4376
7356,4362
7357,4399
7358,4514
7359,4662
7360,4767
7361,4768
7362,4880
7363,4869
7364,4698
7365,4603
7366,4544
7367,4275
7368,4279
7369,4194
7370,4286
7371,4407
7372,4577
7373,4633
7374,4663
7375,4765
7376,4764
7377,4856
7378,4866
7379,4741
7380,4639
7381,4381
7382,4456
7383,4489
7384,4615
7385,4634
7386,4786
7387,4766
7388,4666
7389,4586
7390,4509
7391,4336
7392,4387
7393,4317
7394,4438
7395,4549
7396,4618
7397,4691
7398,4643
7399,4564
7400,4466
7401,4553
7402,4522
7403,4395
7404,4293
7405,4095
7406,3972
7407,3827
7408,3924
7409,4056
7410,4293
7411,4317
7412,4260
7413,4186
7414,4083
7415,3903
7416,4004
7417,3954
7418,4083
7419,4203
7420,4318
7421,4337
7422,4250
7423,4158
7424,4081
7425,4009
7426,3974
7427,3934
7428,3807
7429,3650
7430,3563
7431,3512
7432,3645
7433,3839
7434,4162
7435,4221
7436,4159
7437,4097
7438,4073
7439,3959
7440,4076
7441,4056
7442,4147
7443,4298
7444,4369
7445,4445
7446,4474
7447,4539
7448,4544
7449,4620
7450,4616
7451,4478
7452,4366
7453,4052
7454,4096
7455,4029
7456,4174
7457,4392
7458,4543
7459,4517
7460,4393
7461,4293
7462,4192
7463,3998
7464,4066
7465,4006
7466,4151
7467,4271
7468,4429
7469,4484
7470,4480
7471,4551
7472,4540
7473,4607
7474,4594
7475,4510
7476,4384
7477,4121
7478,4118
7479,4049
7480,4167
7481,4379
7482,4565
7483,4576
7484,4454
7485,4336
7486,4182
7487,3992
7488,4070
7489,4041
7490,4159
7491,4283
7492,4366
7493,4435
7494,4413
7495,4503
7496,4582
7497,4699
7498,4697
7499,4526
7500,4387
7501,4109
7502,4133
7503,4150
7504,4257
7505,4372
7506,4534
7507,4506
7508,4382
7509,4277
7510,4144
7511,3980
7512,4041
7513,3968
7514,4125
7515,4278
7516,4356
7517,4406
7518,4449
7519,4491
7520,4541
7521,4612
7522,4556
7523,4394
7524,4323
7525,4069
7526,4193
7527,4150
7528,4204
7529,4331
7530,4490
7531,4493
7532,4385
7533,4263
7534,4123
7535,3952
7536,4022
7537,3972
7538,4107
7539,4256
7540,4378
7541,4512
7542,4556
7543,4573
7544,4484
7545,4537
7546,4471
7547,4272
7548,4194
7549,4039
7550,4147
7551,4157
7552,4269
7553,4360
7554,4501
7555,4463
7556,4327
7557,4218
7558,4070
7559,3912
7560,3989
7561,3924
7562,4021
7563,4128
7564,4230
7565,4287
7566,4226
7567,4126
7568,4049
7569,4032
7570,3928
7571,3833
7572,3704
7573,3613
7574,3608
7575,3663
7576,3717
7577,3841
7578,4113
7579,4178
7580,4084
7581,4000
7582,3963
7583,3806
7584,3908
7585,3923
7586,4055
7587,4159
7588,4249
7589,4306
7590,4258
7591,4152
7592,4052
7593,4011
7594,3874
7595,3615
7596,3437
7597,3407
7598,3411
7599,3451
7600,3523
7601,3658
7602,3997
7603,4105
7604,4010
7605,3953
7606,3882
7607,3736
7608,3846
7609,3829
7610,3925
7611,4023
7612,4132
7613,4178
7614,4146
7615,4111
7616,3991
7617,3974
7618,3922
7619,3858
7620,3727
7621,3518
7622,3473
7623,3371
7624,3460
7625,3678
7626,4021
7627,4101
7628,4064
7629,3964
7630,3854
7631,3689
7632,3737
7633,3673
7634,3783
7635,3890
7636,4005
7637,4083
7638,4076
7639,4090
7640,4086
7641,4210
7642,4306
7643,4159
7644,4080
7645,3902
7646,3915
7647,3926
7648,3913
7649,3946
7650,4086
7651,4075
7652,3972
7653,3843
7654,3681
7655,3491
7656,3524
7657,3443
7658,3596
7659,3687
7660,3807
7661,3876
7662,3919
7663,3969
7664,3910
7665,4029
7666,3994
7667,3838
7668,3768
7669,3588
7670,3616
7671,3587
7672,3590
7673,3763
7674,3973
7675,3968
7676,3905
7677,3790
7678,3622
7679,3441
7680,3484
7681,3416
7682,3495
7683,3618
7684,3786
7685,3870
7686,3961
7687,4047
7688,4185
7689,4408
7690,4494
7691,4347
7692,4324
7693,4184
7694,4382
7695,4359
7696,4338
7697,4286
7698,4397
7699,4340
7700,4204
7701,4081
7702,4024
7703,3915
7704,4028
7705,4012
7706,4096
7707,4197
7708,4320
7709,4382
7710,4430
7711,4495
7712,4418
7713,4612
7714,4669
7715,4423
7716,4155
7717,3863
7718,3955
7719,4018
7720,4169
7721,4311
7722,4470
7723,4465
7724,4332
7725,4231
7726,4086
7727,3923
7728,3966
7729,3902
7730,4009
7731,4097
7732,4193
7733,4241
7734,4206
7735,4116
7736,4041
7737,4094
7738,4102
7739,4042
7740,3903
7741,3721
7742,3743
7743,3721
7744,3644
7745,3723
7746,4007
7747,4071
7748,3995
7749,3877
7750,3782
7751,3658
7752,3767
7753,3712
7754,3844
7755,3932
7756,4027
7757,4074
7758,4062
7759,3900
7760,3747
7761,3734
7762,3690
7763,3599
7764,3462
7765,3343
7766,3201
7767,3081
7768,3102
7769,3314
7770,3742
7771,3813
7772,3782
7773,3723
7774,3600
7775,3439
7776,3548
7777,3492
7778,3600
7779,3729
7780,3793
7781,3851
7782,3886
7783,3909
7784,3936
7785,4145
7786,4099
7787,3870
7788,3894
7789,3772
7790,3838
7791,3837
7792,3776
7793,3807
7794,3940
7795,3891
7796,3798
7797,3636
7798,3448
7799,3248
7800,3263
7801,3246
7802,3434
7803,3595
7804,3763
7805,3865
7806,3860
7807,3991
7808,4147
7809,4379
7810,4418
7811,4362
7812,4322
7813,4083
7814,4112
7815,4063
7816,4107
7817,4226
7818,4391
7819,4377
7820,4286
7821,4173
7822,4060
7823,3827
7824,3902
7825,3892
7826,3967
7827,4070
7828,4161
7829,4234
7830,4218
7831,4246
7832,4319
7833,4483
7834,4351
7835,4275
7836,4246
7837,3999
7838,4078
7839,4079
7840,4228
7841,4310
7842,4455
7843,4453
7844,4320
7845,4177
7846,4032
7847,3842
7848,3891
7849,3880
7850,4014
7851,4093
7852,4197
7853,4321
7854,4340
7855,4386
7856,4353
7857,4530
7858,4694
7859,4684
7860,4606
7861,4453
7862,4494
7863,4442
7864,4510
7865,4488
7866,4639
7867,4657
7868,4488
7869,4418
7870,4358
7871,4185
7872,4258
7873,4264
7874,4357
7875,4427
7876,4516
7877,4571
7878,4518
7879,4409
7880,4259
7881,4223
7882,4201
7883,4106
7884,4025
7885,3880
7886,3847
7887,3843
7888,3888
7889,3987
7890,4302
7891,4382
7892,4321
7893,4265
7894,4227
7895,4082
7896,4184
7897,4131
7898,4254
7899,4362
7900,4467
7901,4502
7902,4423
7903,4319
7904,4150
7905,4200
7906,4066
7907,3981
7908,3863
7909,3736
7910,3650
7911,3596
7912,3630
7913,3763
7914,4102
7915,4235
7916,4156
7917,4059
7918,3997
7919,3931
7920,4081
7921,4014
7922,4095
7923,4189
7924,4339
7925,4379
7926,4296
7927,4129
7928,3854
7929,3821
7930,3749
7931,3686
7932,3632
7933,3560
7934,3520
7935,3539
7936,3547
7937,3610
7938,3956
7939,4080
7940,4029
7941,3973
7942,3911
7943,3777
7944,3832
7945,3753
7946,3942
7947,4064
7948,4225
7949,4293
7950,4318
7951,4390
7952,4448
7953,4676
7954,4877
7955,4815
7956,4710
7957,4541
7958,4595
7959,4595
7960,4625
7961,4515
7962,4613
7963,4630
7964,4501
7965,4381
7966,4285
7967,4135
7968,4160
7969,4082
7970,4169
7971,4288
7972,4387
7973,4430
7974,4411
7975,4357
7976,4337
7977,4564
7978,4632
7979,4450
7980,4231
7981,3916
7982,3969
7983,3994
7984,4078
7985,4223
7986,4384
7987,4439
7988,4325
7989,4206
7990,4058
7991,3886
7992,3939
7993,3886
7994,4013
7995,4140
7996,4261
7997,4345
7998,4330
7999,4366
8000,4346
8001,4400
8002,4521
8003,4490
8004,4446
8005,4215
8006,4226
8007,4094
8008,4046
8009,4153
8010,4340
8011,4420
8012,4335
8013,4221
8014,4078
8015,3886
8016,3960
8017,3960
8018,4097
8019,4222
8020,4418
8021,4490
8022,4511
8023,4513
8024,4384
8025,4465
8026,4550
8027,4456
8028,4339
8029,4073
8030,4064
8031,3926
8032,3847
8033,3984
8034,4240
8035,4293
8036,4210
8037,4093
8038,3945
8039,3767
8040,3827
8041,3832
8042,3960
8043,4088
8044,4163
8045,4250
8046,4297
8047,4344
8048,4360
8049,4456
8050,4589
8051,4573
8052,4536
8053,4292
8054,4378
8055,4425
8056,4473
8057,4362
8058,4456
8059,4501
8060,4376
8061,4223
8062,4088
8063,3930
8064,3996
8065,3935
8066,4156
8067,4339
8068,4450
8069,4498
8070,4482
8071,4370
8072,4203
8073,4262
8074,4314
8075,4225
8076,4150
8077,4064
8078,4076
8079,4079
8080,4181
8081,4168
8082,4413
8083,4508
8084,4383
8085,4293
8086,4217
8087,4055
8088,4100
8089,4061
8090,4154
8091,4238
8092,4299
8093,4337
8094,4253
8095,4115
8096,3883
8097,3914
8098,3993
8099,3888
8100,3732
8101,3643
8102,3540
8103,3464
8104,3543
8105,3653
8106,3973
8107,4091
8108,4030
8109,3982
8110,3935
8111,3783
8112,3889
8113,3851
8114,3973
8115,4087
8116,4240
8117,4331
8118,4355
8119,4330
8120,4206
8121,4361
8122,4503
8123,4478
8124,4379
8125,4082
8126,4121
8127,4063
8128,4069
8129,4141
8130,4342
8131,4411
8132,4291
8133,4187
8134,4075
8135,3899
8136,3961
8137,3917
8138,4062
8139,4157
8140,4296
8141,4343
8142,4403
8143,4435
8144,4245
8145,4310
8146,4407
8147,4407
8148,4333
8149,4131
8150,4231
8151,4078
8152,4032
8153,4073
8154,4230
8155,4306
8156,4217
8157,4111
8158,3979
8159,3822
8160,3912
8161,3888
8162,4031
8163,4157
8164,4301
8165,4413
8166,4426
8167,4401
8168,4224
8169,4294
8170,4357
8171,4300
8172,4222
8173,3955
8174,3964
8175,3935
8176,3914
8177,3990
8178,4233
8179,4298
8180,4170
8181,4055
8182,3922
8183,3806
8184,3911
8185,3908
8186,4067
8187,4270
8188,4397
8189,4496
8190,4553
8191,4465
8192,4202
8193,4189
8194,4264
8195,4227
8196,4182
8197,3932
8198,4055
8199,4033
8200,4034
8201,4094
8202,4253
8203,4336
8204,4215
8205,4111
8206,4026
8207,3968
8208,4033
8209,4028
8210,4143
8211,4217
8212,4331
8213,4418
8214,4445
8215,4465
8216,4296
8217,4326
8218,4372
8219,4337
8220,4251
8221,4034
8222,4004
8223,3850
8224,3756
8225,3877
8226,4113
8227,4189
8228,4148
8229,4036
8230,3915
8231,3816
8232,3907
8233,3873
8234,4024
8235,4154
8236,4287
8237,4347
8238,4274
8239,4144
8240,3861
8241,3810
8242,3849
8243,3771
8244,3681
8245,3531
8246,3464
8247,3438
8248,3519
8249,3562
8250,3852
8251,4020
8252,3997
8253,3956
8254,3984
8255,3887
8256,4010
8257,3957
8258,4091
8259,4207
8260,4307
8261,4411
8262,4330
8263,4149
8264,3828
8265,3625
8266,3529
8267,3430
8268,3352
8269,3253
8270,3204
8271,3218
8272,3391
8273,3451
8274,3763
8275,3957
8276,3894
8277,3831
8278,3732
8279,3594
8280,3653
8281,3671
8282,3782
8283,3887
8284,4024
8285,4093
8286,4124
8287,4053
8288,4004
8289,4199
8290,4292
8291,4139
8292,4038
8293,3823
8294,3956
8295,3864
8296,3823
8297,3860
8298,4012
8299,4074
8300,3979
8301,3824
8302,3657
8303,3452
8304,3490
8305,3534
8306,3620
8307,3740
8308,3844
8309,3963
8310,3985
8311,4026
8312,3996
8313,4098
8314,4177
8315,4151
8316,4107
8317,3890
8318,4001
8319,3989
8320,3894
8321,3921
8322,3981
8323,4093
8324,3984
8325,3839
8326,3688
8327,3573
8328,3631
8329,3565
8330,3679
8331,3796
8332,3906
8333,3984
8334,4036
8335,4056
8336,3923
8337,3963
8338,4055
8339,4039
8340,3985
8341,3787
8342,3845
8343,3752
8344,3801
8345,3883
8346,4142
8347,4288
8348,4150
8349,4021
8350,3878
8351,3680
8352,3734
8353,3669
8354,3772
8355,3914
8356,4008
8357,4112
8358,4082
8359,4089
8360,3994
8361,4051
8362,4064
8363,4074
8364,4021
8365,3727
8366,3743
8367,3670
8368,3635
8369,3796
8370,3996
8371,4170
8372,4059
8373,3925
8374,3753
8375,3622
8376,3711
8377,3610
8378,3778
8379,3920
8380,4012
8381,4093
8382,4118
8383,4045
8384,3918
8385,3905
8386,3857
8387,3776
8388,3817
8389,3709
8390,3821
8391,3847
8392,3914
8393,4019
8394,4140
8395,4212
8396,4080
8397,3920
8398,3764
8399,3614
8400,3666
8401,3637
8402,3744
8403,3819
8404,3894
8405,3997
8406,3961
8407,3890
8408,3755
8409,3657
8410,3476
8411,3305
8412,3337
8413,3299
8414,3230
8415,3192
8416,3205
8417,3285
8418,3563
8419,3791
8420,3766
8421,3640
8422,3505
8423,3386
8424,3469
8425,3464
8426,3566
8427,3628
8428,3709
8429,3761
8430,3689
8431,3593
8432,3497
8433,3482
8434,3476
8435,3469
8436,3441
8437,3498
8438,3453
8439,3551
8440,3607
8441,3667
8442,3875
8443,3991
8444,3918
8445,3827
8446,3700
8447,3525
8448,3569
8449,3566
8450,3681
8451,3789
8452,3869
8453,3994
8454,4060
8455,4067
8456,4020
8457,4174
8458,4094
8459,3954
8460,3930
8461,3742
8462,3910
8463,3948
8464,3948
8465,4018
8466,4129
8467,4241
8468,4111
8469,3982
8470,3852
8471,3669
8472,3706
8473,3659
8474,3840
8475,4017
8476,4173
8477,4234
8478,4238
8479,4252
8480,4230
8481,4302
8482,4403
8483,4253
8484,4117
8485,3812
8486,3797
8487,3679
8488,3670
8489,3808
8490,4003
8491,4143
8492,4023
8493,3905
8494,3761
8495,3629
8496,3752
8497,3680
8498,3739
8499,3819
8500,3937
8501,3994
8502,3980
8503,3849
8504,3765
8505,3749
8506,3652
8507,3570
8508,3490
8509,3367
8510,3323
8511,3234
8512,3267
8513,3367
8514,3641
8515,3853
8516,3796
8517,3747
8518,3654
8519,3482
8520,3536
8521,3506
8522,3609
8523,3701
8524,3811
8525,3893
8526,3928
8527,3966
8528,3919
8529,4062
8530,4111
8531,3914
8532,3805
8533,3610
8534,3678
8535,3653
8536,3721
8537,3835
8538,3981
8539,4152
8540,4025
8541,3884
8542,3713
8543,3599
8544,3665
8545,3590
8546,3672
8547,3771
8548,3862
8549,3991
8550,3972
8551,3925
8552,3815
8553,3949
8554,4131
8555,4079
8556,3961
8557,3762
8558,3770
8559,3587
8560,3439
8561,3578
8562,3767
8563,3942
8564,3871
8565,3743
8566,3607
8567,3471
8568,3545
8569,3488
8570,3601
8571,3710
8572,3845
8573,3923
8574,3870
8575,3631
8576,3501
8577,3536
8578,3613
8579,3636
8580,3532
8581,3432
8582,3298
8583,3099
8584,3039
8585,3088
8586,3382
8587,3632
8588,3599
8589,3500
8590,3363
8591,3253
8592,3374
8593,3331
8594,3461
8595,3561
8596,3698
8597,3759
8598,3674
8599,3471
8600,3297
8601,3325
8602,3370
8603,3390
8604,3339
8605,3241
8606,3116
8607,3076
8608,3061
8609,3116
8610,3336
8611,3539
8612,3511
8613,3412
8614,3295
8615,3128
8616,3222
8617,3171
8618,3284
8619,3419
8620,3511
8621,3620
8622,3629
8623,3597
8624,3602
8625,3783
8626,3986
8627,3960
8628,3840
8629,3658
8630,3652
8631,3501
8632,3367
8633,3460
8634,3632
8635,3832
8636,3759
8637,3620
8638,3486
8639,3315
8640,3372
8641,3322
8642,3458
8643,3551
8644,3667
8645,3768
8646,3765
8647,3623
8648,3569
8649,3768
8650,3937
8651,3944
8652,3933
8653,3661
8654,3653
8655,3518
8656,3422
8657,3492
8658,3635
8659,3796
8660,3734
8661,3598
8662,3447
8663,3345
8664,3407
8665,3353
8666,3453
8667,3558
8668,3668
8669,3763
8670,3746
8671,3602
8672,3514
8673,3742
8674,3944
8675,3944
8676,3904
8677,3651
8678,3598
8679,3415
8680,3311
8681,3394
8682,3580
8683,3762
8684,3731
8685,3610
8686,3449
8687,3353
8688,3401
8689,3349
8690,3456
8691,3599
8692,3719
8693,3792
8694,3767
8695,3583
8696,3544
8697,3746
8698,3909
8699,3945
8700,3892
8701,3645
8702,3687
8703,3576
8704,3560
8705,3568
8706,3635
8707,3764
8708,3669
8709,3521
8710,3331
8711,3210
8712,3258
8713,3188
8714,3273
8715,3361
8716,3498
8717,3551
8718,3566
8719,3596
8720,3612
8721,3881
8722,4030
8723,3967
8724,3951
8725,3741
8726,3731
8727,3662
8728,3651
8729,3598
8730,3596
8731,3644
8732,3547
8733,3402
8734,3238
8735,3129
8736,3207
8737,3121
8738,3192
8739,3291
8740,3373
8741,3422
8742,3387
8743,3287
8744,3149
8745,3175
8746,3281
8747,3243
8748,3272
8749,3173
8750,3012
8751,2946
8752,2874
8753,3015
8754,3229
8755,3415
8756,3406
8757,3287
8758,3156
8759,3045
8760,3107
,3045
,3116
,3213
,3307
,3373
,3357
,3255
,3046
,3045
,3205
,3124
,3007
,2924
,2847
,2756
,2709
,2841
,3113
,3365
,3341
,3275
,3134
,3017
,3078
