*Hour,Load
7162,5545
7163,5399
7164,5269
7165,5091
7166,5237
7167,5281
7168,5362
7169,5355
7170,5498
7171,5455
7172,5287
7173,5209
7174,5130
7175,4857
7176,4983
7177,4954
7178,5085
7179,5302
7180,5456
7181,5512
7182,5531
7183,5579
7184,5555
7185,5903
7186,6080
7187,6080
7188,6002
7189,5732
7190,5801
7191,5786
7192,5755
7193,5570
7194,5664
7195,5585
7196,5399
7197,5323
7198,5229
7199,5026
7200,5083
7201,5060
7202,5245
7203,5403
7204,5531
7205,5537
7206,5508
7207,5495
7208,5391
7209,5687
7210,5680
7211,5487
7212,5418
7213,5155
7214,5148
7215,5155
7216,5249
7217,5320
7218,5426
7219,5360
7220,5181
7221,5067
7222,4917
7223,4629
7224,4731
7225,4748
7226,4939
7227,5120
7228,5239
7229,5334
7230,5298
7231,5302
7232,5215
7233,5428
7234,5445
7235,5299
7236,5106
7237,4783
7238,4848
7239,4770
7240,4932
7241,5098
7242,5247
7243,5196
7244,5059
7245,4940
7246,4825
7247,4608
7248,4712
7249,4698
7250,4845
7251,4995
7252,5123
7253,5171
7254,5043
7255,4956
7256,4667
7257,4708
7258,4645
7259,4549
7260,4420
7261,4298
7262,4245
7263,4272
7264,4454
7265,4589
7266,4861
7267,4858
7268,4811
7269,4804
7270,4731
7271,4539
7272,4699
7273,4701
7274,4842
7275,5016
7276,5125
7277,5163
7278,5050
7279,4895
7280,4612
7281,4527
7282,4512
7283,4347
7284,4178
7285,4006
7286,3914
7287,3874
7288,4090
7289,4373
7290,4757
7291,4842
7292,4786
7293,4763
7294,4702
7295,4532
7296,4652
7297,4653
7298,4840
7299,5032
7300,5138
7301,5211
7302,5212
7303,5328
7304,5267
7305,5308
7306,5255
7307,5046
7308,4893
7309,4609
7310,4678
7311,4761
7312,4956
7313,5068
7314,5186
7315,5152
7316,4995
7317,4889
7318,4753
7319,4526
7320,4597
7321,4574
7322,4739
7323,4897
7324,5059
7325,5127
7326,5113
7327,5171
7328,5111
7329,5114
7330,5028
7331,4877
7332,4818
7333,4594
7334,4646
7335,4689
7336,4886
7337,4996
7338,5138
7339,5069
7340,4918
7341,4790
7342,4652
7343,4437
7344,4504
7345,4491
7346,4678
7347,4839
7348,4993
7349,5051
7350,5047
7351,5123
7352,5101
7353,5208
7354,5118
7355,4976
7356,4968
7357,4841
7358,5116
7359,5299
7360,5382
7361,5205
7362,5236
7363,5164
7364,5000
7365,4898
7366,4841
7367,4566
7368,4623
7369,4611
7370,4771
7371,4952
7372,5111
7373,5162
7374,5114
7375,5117
7376,5035
7377,5227
7378,5240
7379,4982
7380,4867
7381,4727
7382,4871
7383,4966
7384,5110
7385,5172
7386,5313
7387,5286
7388,5114
7389,5016
7390,4939
7391,4696
7392,4757
7393,4718
7394,4866
7395,4975
7396,5087
7397,5152
7398,5162
7399,5184
7400,5157
7401,5334
7402,5314
7403,5185
7404,5094
7405,4819
7406,4912
7407,4896
7408,4980
7409,5019
7410,5115
7411,5018
7412,4872
7413,4747
7414,4636
7415,4361
7416,4456
7417,4443
7418,4584
7419,4751
7420,4858
7421,4907
7422,4821
7423,4711
7424,4594
7425,4628
7426,4554
7427,4471
7428,4388
7429,4293
7430,4388
7431,4363
7432,4455
7433,4452
7434,4731
7435,4736
7436,4662
7437,4568
7438,4474
7439,4290
7440,4423
7441,4445
7442,4586
7443,4731
7444,4844
7445,4871
7446,4786
7447,4637
7448,4377
7449,4235
7450,4125
7451,4058
7452,4032
7453,3941
7454,3839
7455,3836
7456,4006
7457,4161
7458,4543
7459,4607
7460,4585
7461,4527
7462,4465
7463,4302
7464,4417
7465,4366
7466,4490
7467,4662
7468,4784
7469,4833
7470,4887
7471,4859
7472,4796
7473,4881
7474,4690
7475,4458
7476,4347
7477,4117
7478,4348
7479,4437
7480,4565
7481,4712
7482,4867
7483,4815
7484,4680
7485,4524
7486,4367
7487,4122
7488,4229
7489,4183
7490,4318
7491,4449
7492,4616
7493,4699
7494,4725
7495,4789
7496,4797
7497,4872
7498,4761
7499,4618
7500,4562
7501,4330
7502,4349
7503,4410
7504,4559
7505,4714
7506,4940
7507,4924
7508,4769
7509,4622
7510,4522
7511,4287
7512,4390
7513,4362
7514,4536
7515,4700
7516,4829
7517,4910
7518,4911
7519,4983
7520,4954
7521,5068
7522,5048
7523,4852
7524,4768
7525,4492
7526,4627
7527,4625
7528,4720
7529,4798
7530,4995
7531,4925
7532,4804
7533,4696
7534,4605
7535,4356
7536,4453
7537,4442
7538,4645
7539,4862
7540,4975
7541,5077
7542,5081
7543,5162
7544,5129
7545,5327
7546,5351
7547,5326
7548,5308
7549,5056
7550,5161
7551,5177
7552,5253
7553,5155
7554,5328
7555,5321
7556,5130
7557,5017
7558,4878
7559,4599
7560,4669
7561,4663
7562,4846
7563,4997
7564,5095
7565,5161
7566,5111
7567,5126
7568,5099
7569,5372
7570,5495
7571,5437
7572,5441
7573,5224
7574,5219
7575,5093
7576,5046
7577,4968
7578,5092
7579,5024
7580,4863
7581,4750
7582,4583
7583,4310
7584,4418
7585,4462
7586,4584
7587,4751
7588,4871
7589,4905
7590,4759
7591,4600
7592,4562
7593,4757
7594,4648
7595,4453
7596,4285
7597,4154
7598,4089
7599,4014
7600,4084
7601,4161
7602,4473
7603,4529
7604,4413
7605,4254
7606,4167
7607,4021
7608,4195
7609,4090
7610,4239
7611,4389
7612,4502
7613,4571
7614,4488
7615,4441
7616,4314
7617,4389
7618,4388
7619,4231
7620,4022
7621,3815
7622,3592
7623,3633
7624,3817
7625,3961
7626,4303
7627,4350
7628,4296
7629,4264
7630,4217
7631,4040
7632,4164
7633,4129
7634,4309
7635,4456
7636,4595
7637,4693
7638,4711
7639,4714
7640,4693
7641,4923
7642,4781
7643,4561
7644,4411
7645,4304
7646,4444
7647,4522
7648,4606
7649,4647
7650,4821
7651,4797
7652,4701
7653,4600
7654,4482
7655,4268
7656,4295
7657,4282
7658,4429
7659,4607
7660,4727
7661,4808
7662,4799
7663,4878
7664,4774
7665,4827
7666,4750
7667,4504
7668,4399
7669,4266
7670,4466
7671,4623
7672,4839
7673,4833
7674,4979
7675,4993
7676,4842
7677,4739
7678,4637
7679,4418
7680,4496
7681,4468
7682,4646
7683,4804
7684,4965
7685,5038
7686,5066
7687,5118
7688,5095
7689,5235
7690,5238
7691,5045
7692,4911
7693,4703
7694,4776
7695,4790
7696,4823
7697,4857
7698,5078
7699,5110
7700,4985
7701,4928
7702,4834
7703,4569
7704,4642
7705,4622
7706,4803
7707,4964
7708,5105
7709,5098
7710,5066
7711,5061
7712,4985
7713,5127
7714,5097
7715,4933
7716,4753
7717,4474
7718,4555
7719,4519
7720,4589
7721,4708
7722,4961
7723,4927
7724,4748
7725,4625
7726,4461
7727,4178
7728,4260
7729,4210
7730,4368
7731,4533
7732,4690
7733,4729
7734,4736
7735,4753
7736,4766
7737,4935
7738,4922
7739,4840
7740,4730
7741,4459
7742,4498
7743,4432
7744,4461
7745,4518
7746,4705
7747,4708
7748,4548
7749,4370
7750,4208
7751,4027
7752,4102
7753,4088
7754,4201
7755,4310
7756,4433
7757,4512
7758,4433
7759,4321
7760,4136
7761,4099
7762,4039
7763,3981
7764,3984
7765,3857
7766,3826
7767,3769
7768,3741
7769,3820
7770,4126
7771,4220
7772,4131
7773,4006
7774,3910
7775,3750
7776,3896
7777,3924
7778,4142
7779,4224
7780,4311
7781,4356
7782,4273
7783,4089
7784,3975
7785,4073
7786,4170
7787,4155
7788,4068
7789,3875
7790,3796
7791,3724
7792,3807
7793,3871
7794,4235
7795,4362
7796,4315
7797,4280
7798,4277
7799,4154
7800,4257
7801,4252
7802,4389
7803,4481
7804,4607
7805,4679
7806,4672
7807,4655
7808,4726
7809,4905
7810,4960
7811,4779
7812,4706
7813,4401
7814,4362
7815,4420
7816,4632
7817,4676
7818,4876
7819,4847
7820,4683
7821,4576
7822,4512
7823,4298
7824,4370
7825,4300
7826,4453
7827,4577
7828,4727
7829,4818
7830,4849
7831,4912
7832,4865
7833,5047
7834,5128
7835,4956
7836,4808
7837,4498
7838,4536
7839,4493
7840,4489
7841,4601
7842,4867
7843,4971
7844,4813
7845,4733
7846,4663
7847,4464
7848,4551
7849,4484
7850,4593
7851,4725
7852,4854
7853,4945
7854,5035
7855,5019
7856,4904
7857,5054
7858,5026
7859,4895
7860,4725
7861,4399
7862,4437
7863,4395
7864,4424
7865,4507
7866,4733
7867,4718
7868,4584
7869,4454
7870,4346
7871,4151
7872,4300
7873,4261
7874,4372
7875,4514
7876,4605
7877,4606
7878,4575
7879,4433
7880,4242
7881,4357
7882,4454
7883,4404
7884,4327
7885,4154
7886,4190
7887,4192
7888,4243
7889,4194
7890,4457
7891,4535
7892,4429
7893,4319
7894,4179
7895,3961
7896,4040
7897,4014
7898,4172
7899,4365
7900,4527
7901,4629
7902,4626
7903,4663
7904,4569
7905,4718
7906,4676
7907,4597
7908,4456
7909,4264
7910,4421
7911,4486
7912,4420
7913,4409
7914,4601
7915,4604
7916,4473
7917,4354
7918,4198
7919,3966
7920,4037
7921,3987
7922,4169
7923,4381
7924,4493
7925,4539
7926,4448
7927,4412
7928,4265
7929,4419
7930,4293
7931,4120
7932,4020
7933,3811
7934,3836
7935,3934
7936,4060
7937,4048
7938,4357
7939,4484
7940,4347
7941,4229
7942,4136
7943,4018
7944,4128
7945,4102
7946,4297
7947,4439
7948,4519
7949,4591
7950,4567
7951,4481
7952,4293
7953,4272
7954,4237
7955,4236
7956,4214
7957,4051
7958,3993
7959,4044
7960,4178
7961,4133
7962,4486
7963,4627
7964,4510
7965,4460
7966,4405
7967,4195
7968,4319
7969,4263
7970,4392
7971,4521
7972,4673
7973,4740
7974,4786
7975,4841
7976,4743
7977,4875
7978,4934
7979,4690
7980,4428
7981,4165
7982,4217
7983,4144
7984,4080
7985,4164
7986,4413
7987,4455
7988,4329
7989,4186
7990,4023
7991,3809
7992,3887
7993,3850
7994,3990
7995,4115
7996,4252
7997,4340
7998,4332
7999,4330
8000,4118
8001,4268
8002,4308
8003,4286
8004,4192
8005,3946
8006,3975
8007,3958
8008,3905
8009,4014
8010,4199
8011,4249
8012,4146
8013,3980
8014,3794
8015,3601
8016,3669
8017,3570
8018,3694
8019,3860
8020,3982
8021,4069
8022,4066
8023,4157
8024,4148
8025,4260
8026,4379
8027,4346
8028,4277
8029,4039
8030,4048
8031,4070
8032,4092
8033,4168
8034,4297
8035,4311
8036,4193
8037,4035
8038,3864
8039,3666
8040,3766
8041,3760
8042,4013
8043,4136
8044,4202
8045,4240
8046,4280
8047,4282
8048,4215
8049,4277
8050,4218
8051,4044
8052,3916
8053,3706
8054,3818
8055,3911
8056,4039
8057,4204
8058,4389
8059,4446
8060,4368
8061,4267
8062,4132
8063,3921
8064,3971
8065,3905
8066,4050
8067,4182
8068,4348
8069,4436
8070,4455
8071,4526
8072,4412
8073,4462
8074,4547
8075,4593
8076,4345
8077,4051
8078,4142
8079,4114
8080,4156
8081,4232
8082,4409
8083,4465
8084,4358
8085,4290
8086,4172
8087,3979
8088,4005
8089,3904
8090,4006
8091,4123
8092,4251
8093,4314
8094,4294
8095,4238
8096,3995
8097,3956
8098,3983
8099,3839
8100,3914
8101,3824
8102,3816
8103,3764
8104,3746
8105,3844
8106,4164
8107,4329
8108,4242
8109,4123
8110,3990
8111,3846
8112,3944
8113,3946
8114,4078
8115,4206
8116,4284
8117,4330
8118,4263
8119,4033
8120,3687
8121,3585
8122,3547
8123,3505
8124,3451
8125,3332
8126,3197
8127,3114
8128,3139
8129,3372
8130,3777
8131,4008
8132,3974
8133,3875
8134,3723
8135,3569
8136,3644
8137,3642
8138,3801
8139,3933
8140,4044
8141,4156
8142,4184
8143,4189
8144,3987
8145,4108
8146,4210
8147,4143
8148,4038
8149,3761
8150,3795
8151,3773
8152,3752
8153,3914
8154,4106
8155,4173
8156,4079
8157,3943
8158,3753
8159,3585
8160,3620
8161,3542
8162,3667
8163,3791
8164,3896
8165,3975
8166,4005
8167,4014
8168,4074
8169,4120
8170,4245
8171,4065
8172,3989
8173,3786
8174,3833
8175,3780
8176,3696
8177,3768
8178,3963
8179,4079
8180,3999
8181,3840
8182,3674
8183,3489
8184,3592
8185,3573
8186,3671
8187,3814
8188,3929
8189,4019
8190,4029
8191,4014
8192,3944
8193,4121
8194,4332
8195,4373
8196,4242
8197,4021
8198,4152
8199,4053
8200,4034
8201,4086
8202,4167
8203,4178
8204,4089
8205,3928
8206,3762
8207,3607
8208,3698
8209,3670
8210,3800
8211,3937
8212,4077
8213,4191
8214,4185
8215,4163
8216,4001
8217,4079
8218,4172
8219,4155
8220,4060
8221,3864
8222,3970
8223,3996
8224,4008
8225,4143
8226,4269
8227,4284
8228,4148
8229,4019
8230,3868
8231,3734
8232,3797
8233,3668
8234,3771
8235,3905
8236,4014
8237,4135
8238,4120
8239,4172
8240,4216
8241,4421
8242,4623
8243,4550
8244,4410
8245,4165
8246,4266
8247,4272
8248,4226
8249,4196
8250,4273
8251,4335
8252,4219
8253,4046
8254,3939
8255,3783
8256,3898
8257,3754
8258,3865
8259,3940
8260,4049
8261,4075
8262,4023
8263,3816
8264,3598
8265,3583
8266,3605
8267,3535
8268,3435
8269,3270
8270,3195
8271,3141
8272,3216
8273,3409
8274,3722
8275,3891
8276,3856
8277,3708
8278,3596
8279,3502
8280,3551
8281,3500
8282,3679
8283,3789
8284,3941
8285,3976
8286,3882
8287,3722
8288,3502
8289,3464
8290,3510
8291,3485
8292,3495
8293,3435
8294,3378
8295,3288
8296,3361
8297,3386
8298,3679
8299,3836
8300,3789
8301,3676
8302,3580
8303,3424
8304,3460
8305,3365
8306,3437
8307,3571
8308,3647
8309,3748
8310,3761
8311,3830
8312,3843
8313,4068
8314,4296
8315,4330
8316,4293
8317,4112
8318,4252
8319,4209
8320,4123
8321,4140
8322,4149
8323,4169
8324,4057
8325,3876
8326,3695
8327,3590
8328,3636
8329,3597
8330,3722
8331,3861
8332,3976
8333,4059
8334,4023
8335,4007
8336,3901
8337,3949
8338,4042
8339,4040
8340,3966
8341,3756
8342,3846
8343,3734
8344,3691
8345,3791
8346,4004
8347,4147
8348,4054
8349,3902
8350,3722
8351,3563
8352,3613
8353,3627
8354,3754
8355,3845
8356,3970
8357,4065
8358,4064
8359,3971
8360,3870
8361,3916
8362,4008
8363,3958
8364,3918
8365,3693
8366,3724
8367,3636
8368,3676
8369,3786
8370,3928
8371,4084
8372,3986
8373,3824
8374,3648
8375,3469
8376,3517
8377,3467
8378,3597
8379,3708
8380,3812
8381,3894
8382,3901
8383,3935
8384,3936
8385,4076
8386,4272
8387,4265
8388,4284
8389,4141
8390,4352
8391,4318
8392,4238
8393,4126
8394,4153
8395,4278
8396,4135
8397,3972
8398,3828
8399,3690
8400,3710
8401,3644
8402,3714
8403,3867
8404,3997
8405,4122
8406,4075
8407,4037
8408,3880
8409,3902
8410,4174
8411,4226
8412,4178
8413,4000
8414,4021
8415,3980
8416,3898
8417,4039
8418,4140
8419,4265
8420,4133
8421,3951
8422,3779
8423,3689
8424,3717
8425,3676
8426,3773
8427,3843
8428,3965
8429,3995
8430,3914
8431,3743
8432,3593
8433,3597
8434,3780
8435,3911
8436,3842
8437,3552
8438,3507
8439,3369
8440,3343
8441,3411
8442,3662
8443,3906
8444,3834
8445,3726
8446,3574
8447,3481
8448,3581
8449,3473
8450,3607
8451,3716
8452,3835
8453,3895
8454,3840
8455,3589
8456,3380
8457,3293
8458,3399
8459,3395
8460,3328
8461,3224
8462,3050
8463,2918
8464,2889
8465,3055
8466,3390
8467,3643
8468,3628
8469,3539
8470,3401
8471,3265
8472,3358
8473,3304
8474,3436
8475,3565
8476,3660
8477,3793
8478,3802
8479,3721
8480,3657
8481,3720
8482,3839
8483,3826
8484,3778
8485,3561
8486,3552
8487,3396
8488,3307
8489,3444
8490,3616
8491,3776
8492,3704
8493,3536
8494,3349
8495,3234
8496,3283
8497,3202
8498,3348
8499,3477
8500,3542
8501,3649
8502,3607
8503,3451
8504,3361
8505,3376
8506,3472
8507,3502
8508,3492
8509,3325
8510,3222
8511,3117
8512,3028
8513,3136
8514,3385
8515,3648
8516,3600
8517,3477
8518,3318
8519,3147
8520,3178
8521,3142
8522,3262
8523,3414
8524,3541
8525,3626
8526,3628
8527,3617
8528,3604
8529,3765
8530,3890
8531,3898
8532,3866
8533,3626
8534,3630
8535,3516
8536,3398
8537,3477
8538,3601
8539,3769
8540,3693
8541,3494
8542,3340
8543,3166
8544,3194
8545,3105
8546,3189
8547,3320
8548,3419
8549,3505
8550,3503
8551,3615
8552,3612
8553,3826
8554,3933
8555,3876
8556,3873
8557,3683
8558,3821
8559,3815
8560,3765
8561,3762
8562,3783
8563,3839
8564,3709
8565,3542
8566,3374
8567,3218
8568,3246
8569,3141
8570,3206
8571,3315
8572,3450
8573,3535
8574,3526
8575,3637
8576,3569
8577,3789
8578,3930
8579,3939
8580,3974
8581,3829
8582,3849
8583,3792
8584,3727
8585,3746
8586,3819
8587,3945
8588,3861
8589,3708
8590,3560
8591,3461
8592,3464
8593,3385
8594,3472
8595,3558
8596,3637
8597,3713
8598,3643
8599,3507
8600,3499
8601,3630
8602,3632
8603,3584
8604,3539
8605,3421
8606,3360
8607,3197
8608,3110
8609,3204
8610,3464
8611,3685
8612,3645
8613,3535
8614,3371
8615,3264
8616,3276
8617,3224
8618,3308
8619,3428
8620,3547
8621,3575
8622,3513
8623,3405
8624,3298
8625,3411
8626,3592
8627,3602
8628,3551
8629,3508
8630,3437
8631,3373
8632,3387
8633,3450
8634,3649
8635,3832
8636,3797
8637,3659
8638,3532
8639,3346
8640,3393
8641,3380
8642,3435
8643,3537
8644,3615
8645,3716
8646,3718
8647,3723
8648,3617
8649,3657
8650,3629
8651,3495
8652,3605
8653,3439
8654,3495
8655,3516
8656,3514
8657,3605
8658,3777
8659,3964
8660,3881
8661,3705
8662,3511
8663,3341
8664,3405
8665,3333
8666,3397
8667,3537
8668,3643
8669,3760
8670,3717
8671,3638
8672,3677
8673,3798
8674,3940
8675,3948
8676,3912
8677,3669
8678,3671
8679,3534
8680,3352
8681,3408
8682,3589
8683,3773
8684,3730
8685,3569
8686,3411
8687,3249
8688,3289
8689,3199
8690,3298
8691,3432
8692,3557
8693,3658
8694,3633
8695,3543
8696,3645
8697,3842
8698,3973
8699,3955
8700,3914
8701,3687
8702,3714
8703,3567
8704,3470
8705,3482
8706,3580
8707,3767
8708,3696
8709,3549
8710,3376
8711,3216
8712,3284
8713,3202
8714,3289
8715,3427
8716,3495
8717,3610
8718,3595
8719,3571
8720,3503
8721,3671
8722,3810
8723,3788
8724,3762
8725,3554
8726,3541
8727,3378
8728,3330
8729,3472
8730,3633
8731,3747
8732,3667
8733,3502
8734,3331
8735,3180
8736,3187
8737,3112
8738,3195
8739,3310
8740,3433
8741,3488
8742,3500
8743,3610
8744,3617
8745,3997
8746,4183
8747,4077
8748,3876
8749,3584
8750,3629
8751,3519
8752,3434
8753,3443
8754,3511
8755,3654
8756,3593
8757,3458
8758,3293
8759,3161
8760,3207
